Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/questionnaire/household/{id}/apprenticeship/,40,0,100.0,121.94399250365677,72.5242999906186,388.1028000032529,18842.0,0.06674303047284232,0.0,100,110,110,110,180,350,390,390,390,390,390
POST,/questionnaire/household/{id}/apprenticeship/,40,0,110.0,167.27671749613364,75.56979998480529,487.59760000393726,315.0,0.06674303047284232,0.0,110,120,130,250,460,470,490,490,490,490,490
GET,/questionnaire/household/{id}/armed-forces/,40,0,98,104.37362000302528,67.83139999606647,364.86269999295473,21758.0,0.06674303047284232,0.0,99,110,110,110,120,150,360,360,360,360,360
POST,/questionnaire/household/{id}/armed-forces/,40,0,110.0,152.15554749738658,75.93199997791089,473.26059997431,339.0,0.06674303047284232,0.0,120,120,130,130,440,470,470,470,470,470,470
GET,/questionnaire/household/{id}/business-name/,40,0,97,100.86849249782972,61.51960001443513,186.31770001957193,19262.0,0.06674303047284232,0.0,98,110,110,110,130,180,190,190,190,190,190
POST,/questionnaire/household/{id}/business-name/,40,0,110.0,122.50601500127232,73.8409000041429,440.37230001413263,291.0,0.06674303047284232,0.0,110,120,120,130,150,270,440,440,440,440,440
GET,/questionnaire/household/{id}/business-type/,40,0,97,98.78453999845078,66.84509999467991,201.40449999598786,18102.5,0.06674303047284232,0.0,97,100,110,110,120,140,200,200,200,200,200
POST,/questionnaire/household/{id}/business-type/,40,0,110.0,133.79422249854542,70.00169999082573,478.83849998470396,305.0,0.06674303047284232,0.0,110,120,130,130,130,440,480,480,480,480,480
GET,/questionnaire/household/{id}/confirm-age/,40,0,100.0,108.28780000083498,58.248399989679456,332.46029997826554,18418.0,0.06674303047284232,0.0,100,110,110,110,120,330,330,330,330,330,330
POST,/questionnaire/household/{id}/confirm-age/,40,0,110.0,115.74921249994077,70.87660001707263,479.32099999161437,279.0,0.06674303047284232,0.0,110,110,120,120,130,240,480,480,480,480,480
GET,/questionnaire/household/{id}/confirm-who-is-answering/,40,0,96,101.55595499818446,55.27009998331778,359.51209999620914,18508.0,0.06674303047284232,0.0,97,100,110,110,120,120,360,360,360,360,360
POST,/questionnaire/household/{id}/confirm-who-is-answering/,40,0,110.0,144.81622249732027,66.24779998674057,469.36759998789057,299.0,0.06674303047284232,0.0,110,120,130,140,290,440,470,470,470,470,470
GET,/questionnaire/household/{id}/country-of-birth/,40,0,96,99.04054000144242,55.28790000244044,215.1511000120081,21354.5,0.06674303047284232,0.0,96,100,110,110,120,130,220,220,220,220,220
POST,/questionnaire/household/{id}/country-of-birth/,40,0,110.0,115.6685775036749,66.8520999897737,279.35539997997694,315.0,0.06674303047284232,0.0,110,120,120,120,130,230,280,280,280,280,280
GET,/questionnaire/household/{id}/date-of-birth/,40,0,100.0,117.63381749988184,57.61489999713376,382.9349000006914,18846.0,0.06674303047284232,0.0,100,110,120,130,150,220,380,380,380,380,380
POST,/questionnaire/household/{id}/date-of-birth/,40,0,110.0,166.023204998055,63.35509999189526,505.0733000098262,295.0,0.06674303047284232,0.0,120,120,140,260,440,500,510,510,510,510,510
GET,/questionnaire/household/{id}/degree-level-or-above/,40,0,96,105.75279499753378,60.43559999670833,448.4736000013072,21535.0,0.06674303047284232,0.0,96,100,110,110,120,210,450,450,450,450,450
POST,/questionnaire/household/{id}/degree-level-or-above/,40,0,110.0,145.4092949985352,64.06510001397692,459.2074000102002,291.0,0.06674303047284232,0.0,110,120,130,130,320,460,460,460,460,460,460
GET,/questionnaire/household/{id}/employment-status-last-seven-days/,40,0,99,98.11072750089807,58.53270000079647,158.08359999209642,22687.0,0.06674303047284232,0.0,100,100,110,110,110,130,160,160,160,160,160
POST,/questionnaire/household/{id}/employment-status-last-seven-days/,40,0,110.0,149.8298074984632,70.22960000904277,720.7158999808598,315.0,0.06674303047284232,0.0,110,120,130,130,290,490,720,720,720,720,720
GET,/questionnaire/household/{id}/ethnic-group/,40,0,95,101.6738174999773,73.17210000474006,352.9216000169981,24311.0,0.06674303047284232,0.0,97,100,110,110,120,130,350,350,350,350,350
POST,/questionnaire/household/{id}/ethnic-group/,40,0,110.0,147.69329999908223,81.53679998940788,573.5179999901447,309.0,0.06674303047284232,0.0,110,120,120,130,420,470,570,570,570,570,570
GET,/questionnaire/household/{id}/gcse/,40,0,96,107.71523500297917,56.01490000844933,340.09789998526685,22799.0,0.06674303047284232,0.0,98,110,110,110,120,320,340,340,340,340,340
POST,/questionnaire/household/{id}/gcse/,40,0,110.0,149.8289399954956,61.45269999979064,464.8194999899715,297.0,0.06674303047284232,0.0,110,120,130,140,420,460,460,460,460,460,460
GET,/questionnaire/household/{id}/gender-identity/,40,0,98,111.93427999969572,68.63789999624714,367.6227999967523,19773.0,0.06674303047284232,0.0,98,100,110,110,130,370,370,370,370,370,370
POST,/questionnaire/household/{id}/gender-identity/,40,0,110.0,137.03961249630083,67.43120000464842,486.5254000178538,327.0,0.06674303047284232,0.0,110,120,120,130,290,460,490,490,490,490,490
GET,/questionnaire/household/{id}/health-conditions-or-illnesses/,40,0,100.0,122.53955000051064,53.79159998847172,611.1604000034276,20745.0,0.06674303047284232,0.0,110,110,110,110,130,370,610,610,610,610,610
POST,/questionnaire/household/{id}/health-conditions-or-illnesses/,40,0,120.0,158.3525849993748,67.04959998023696,489.8463000135962,329.0,0.06674303047284232,0.0,120,120,130,140,440,450,490,490,490,490,490
GET,/questionnaire/household/{id}/health/,40,0,100.0,100.08074250072241,62.76850000722334,162.79760000179522,20052.0,0.06674303047284232,0.0,100,100,110,110,120,140,160,160,160,160,160
POST,/questionnaire/household/{id}/health/,40,0,110.0,159.0589675004594,63.64420001045801,467.61789999436587,333.0,0.06674303047284232,0.0,120,120,130,180,410,450,470,470,470,470,470
GET,/questionnaire/household/{id}/hours-worked/,40,0,94,96.59166000346886,56.86800001421943,124.38349999138154,20155.0,0.06674303047284232,0.0,95,100,110,110,110,120,120,120,120,120,120
POST,/questionnaire/household/{id}/hours-worked/,40,0,120.0,170.96718499742565,79.76090000011027,547.553299984429,301.0,0.06674303047284232,0.0,120,120,130,310,440,460,550,550,550,550,550
GET,/questionnaire/household/{id}/in-education/,40,0,94,97.52217000204837,69.52640000963584,126.00519999978133,18334.0,0.06674303047284232,0.0,95,110,110,110,120,120,130,130,130,130,130
POST,/questionnaire/household/{id}/in-education/,40,0,110.0,139.16903250210453,80.36390002234839,451.9733999914024,305.0,0.06674303047284232,0.0,110,120,120,130,290,430,450,450,450,450,450
GET,/questionnaire/household/{id}/individual-coronavirus-circumstances/,40,0,97,109.13666750202538,59.49550002696924,363.77850000280887,16575.5,0.06674303047284232,0.0,99,100,110,110,120,360,360,360,360,360,360
POST,/questionnaire/household/{id}/individual-coronavirus-circumstances/,40,0,110.0,175.515445000201,78.6221000016667,561.8118999991566,321.0,0.06674303047284232,0.0,110,120,130,280,460,560,560,560,560,560,560
GET,/questionnaire/household/{id}/individual-introduction/,40,0,95,93.28516000095988,57.93400001130067,163.48149999976158,17668.0,0.06674303047284232,0.0,98,99,100,100,110,120,160,160,160,160,160
POST,/questionnaire/household/{id}/individual-introduction/,40,0,110.0,139.57240250165341,61.21099999290891,457.949000003282,345.0,0.06674303047284232,0.0,110,120,130,130,330,440,460,460,460,460,460
GET,/questionnaire/household/{id}/job-description/,40,0,100.0,108.01856499820133,48.53430000366643,364.21270002028905,17738.0,0.06674303047284232,0.0,100,110,110,120,120,210,360,360,360,360,360
POST,/questionnaire/household/{id}/job-description/,40,0,110.0,140.08322499794303,70.06720002391376,464.51009999145754,299.0,0.06674303047284232,0.0,110,120,120,130,310,460,460,460,460,460,460
GET,/questionnaire/household/{id}/job-title/,40,0,100.0,111.34886500003631,55.079299985663965,339.00590002303943,18006.0,0.06674303047284232,0.0,100,110,110,110,130,330,340,340,340,340,340
POST,/questionnaire/household/{id}/job-title/,40,0,110.0,150.22812749884906,61.29290000535548,690.6337000255007,303.0,0.06674303047284232,0.0,110,110,120,130,430,460,690,690,690,690,690
GET,/questionnaire/household/{id}/location-one-year-ago/,40,0,94,96.87522249660105,65.11419999878854,145.3206999867689,20685.0,0.06674303047284232,0.0,97,100,110,110,120,130,150,150,150,150,150
POST,/questionnaire/household/{id}/location-one-year-ago/,40,0,110.0,133.47393249787274,76.75349997589365,523.8773000019137,307.0,0.06674303047284232,0.0,110,110,120,120,160,440,520,520,520,520,520
GET,/questionnaire/household/{id}/look-after-or-support-others/,40,0,100.0,100.05378749774536,58.15650001750328,120.4301999823656,22041.0,0.06674303047284232,0.0,100,110,110,110,120,120,120,120,120,120,120
POST,/questionnaire/household/{id}/look-after-or-support-others/,40,0,120.0,165.4586724973342,80.85009999922477,469.96939997188747,309.0,0.06674303047284232,0.0,120,130,140,250,420,450,470,470,470,470,470
GET,/questionnaire/household/{id}/main-job-introduction/,40,0,97,99.24889500034624,59.79930001194589,352.47870002058335,16694.5,0.06674303047284232,0.0,99,100,110,110,110,110,350,350,350,350,350
POST,/questionnaire/household/{id}/main-job-introduction/,40,0,110.0,144.63014499851852,76.01599997724406,570.8853999967687,303.0,0.06674303047284232,0.0,110,120,130,130,310,370,570,570,570,570,570
GET,/questionnaire/household/{id}/main-job-status/,40,0,100.0,100.2482849988155,54.642300005070865,177.0232999988366,19713.5,0.06674303047284232,0.0,100,110,110,110,120,130,180,180,180,180,180
POST,/questionnaire/household/{id}/main-job-status/,40,0,110.0,144.04375499871094,63.332000019727275,456.29460000782274,299.0,0.06674303047284232,0.0,110,120,130,140,290,450,460,460,460,460,460
GET,/questionnaire/household/{id}/main-language/,40,0,97,107.26386749956873,51.510200020857155,371.8476000067312,20491.5,0.06674303047284232,0.0,97,100,110,110,120,360,370,370,370,370,370
POST,/questionnaire/household/{id}/main-language/,40,0,110.0,122.72542999999132,58.99170000338927,295.2377999899909,291.0,0.06674303047284232,0.0,120,120,120,130,190,290,300,300,300,300,300
GET,/questionnaire/household/{id}/mainly-work-in-uk/,20,0,88,91.59297000005608,68.87870002537966,118.44180000480264,18604.0,0.03337151523642116,0.0,91,100,110,110,110,120,120,120,120,120,120
POST,/questionnaire/household/{id}/mainly-work-in-uk/,20,0,110.0,142.01121499936562,85.3075000050012,476.4988000097219,307.0,0.03337151523642116,0.0,120,120,130,130,350,480,480,480,480,480,480
GET,/questionnaire/household/{id}/marital-or-civil-partnership-status/,40,0,100.0,110.27604499759036,61.86089999391697,386.39049997436814,24261.0,0.06674303047284232,0.0,100,100,110,110,120,360,390,390,390,390,390
POST,/questionnaire/household/{id}/marital-or-civil-partnership-status/,40,0,110.0,130.78243999843835,86.97350000147708,495.96430000383407,315.0,0.06674303047284232,0.0,110,120,120,120,180,350,500,500,500,500,500
GET,/questionnaire/household/{id}/national-identity/,40,0,94,102.7641799984849,57.32309998711571,363.817499979632,20956.5,0.06674303047284232,0.0,100,110,110,110,130,150,360,360,360,360,360
POST,/questionnaire/household/{id}/national-identity/,40,0,110.0,150.032369998371,75.20190000650473,479.6187999891117,297.0,0.06674303047284232,0.0,110,120,130,160,320,460,480,480,480,480,480
GET,/questionnaire/household/{id}/nvq-level/,40,0,100.0,96.56673749923357,52.00919997878373,120.85400000796653,23013.0,0.06674303047284232,0.0,100,100,110,110,110,120,120,120,120,120,120
POST,/questionnaire/household/{id}/nvq-level/,40,0,120.0,161.64441500150133,60.05569998524152,465.41840001009405,287.0,0.06674303047284232,0.0,120,120,140,150,450,460,470,470,470,470,470
GET,/questionnaire/household/{id}/passports/,40,0,100.0,106.10048750240821,51.398999989032745,334.01960000628605,20432.5,0.06674303047284232,0.0,100,110,120,120,150,160,330,330,330,330,330
POST,/questionnaire/household/{id}/passports/,40,0,110.0,147.8541700016649,61.19579999358393,445.3312999976333,285.0,0.06674303047284232,0.0,110,120,140,210,290,430,450,450,450,450,450
GET,/questionnaire/household/{id}/qualifications-introduction/,40,0,98,102.20136249990901,50.4681000020355,360.6203999952413,16578.5,0.06674303047284232,0.0,100,100,110,110,110,150,360,360,360,360,360
POST,/questionnaire/household/{id}/qualifications-introduction/,40,0,110.0,150.1485175009293,58.07719999575056,464.0882999810856,301.0,0.06674303047284232,0.0,110,120,130,130,370,460,460,460,460,460,460
GET,/questionnaire/household/{id}/religion/,40,0,94,114.65317500042147,68.04400001419708,389.6573999954853,23395.5,0.06674303047284232,0.0,94,100,110,110,130,360,390,390,390,390,390
POST,/questionnaire/household/{id}/religion/,40,0,120.0,176.86305250317673,68.52110000909306,490.68509999779053,299.0,0.06674303047284232,0.0,120,130,230,290,460,480,490,490,490,490,490
GET,/questionnaire/household/{id}/sex-of-current-spouse/,40,0,100.0,116.31779250019463,51.508900010958314,615.8385000017006,18515.0,0.06674303047284232,0.0,100,110,110,110,120,310,620,620,620,620,620
POST,/questionnaire/household/{id}/sex-of-current-spouse/,40,0,110.0,149.27547249826603,73.33949999883771,483.1881999853067,303.0,0.06674303047284232,0.0,110,120,130,150,410,480,480,480,480,480,480
GET,/questionnaire/household/{id}/sex/,40,0,95,113.59043249976821,60.718299995642155,369.7376000054646,18439.0,0.06674303047284232,0.0,95,100,110,110,120,360,370,370,370,370,370
POST,/questionnaire/household/{id}/sex/,40,0,110.0,120.76927000234718,65.10379997780547,316.88989998656325,343.0,0.06674303047284232,0.0,110,120,120,120,130,280,320,320,320,320,320
GET,/questionnaire/household/{id}/sexual-orientation/,40,0,100.0,104.57177250063978,65.38810001802631,195.57560002431273,23321.0,0.06674303047284232,0.0,100,110,110,110,120,190,200,200,200,200,200
POST,/questionnaire/household/{id}/sexual-orientation/,40,0,120.0,151.4008574980835,77.63970000087284,449.63769998867065,303.0,0.06674303047284232,0.0,120,120,130,170,310,420,450,450,450,450,450
GET,/questionnaire/household/{id}/supervise-others/,40,0,100.0,98.74699249776313,53.36619997979142,124.31099999230355,18544.0,0.06674303047284232,0.0,100,110,110,110,110,120,120,120,120,120,120
POST,/questionnaire/household/{id}/supervise-others/,40,0,120.0,187.1133650027332,69.04399997438304,487.43600002489984,297.0,0.06674303047284232,0.0,120,140,290,310,460,480,490,490,490,490,490
GET,/questionnaire/household/{id}/travel-to-work/,40,0,97,111.06441250012722,52.45280000963248,366.6165999893565,24642.5,0.06674303047284232,0.0,97,110,110,110,120,350,370,370,370,370,370
POST,/questionnaire/household/{id}/travel-to-work/,40,0,110.0,146.81666249744012,82.78779999818653,455.85790000041015,301.0,0.06674303047284232,0.0,110,120,130,130,330,450,460,460,460,460,460
GET,/questionnaire/household/{id}/what-is-your-name/,20,0,100.0,107.35953000112204,74.1015000094194,230.60790001181886,18151.0,0.03337151523642116,0.0,100,110,110,110,120,230,230,230,230,230,230
POST,/questionnaire/household/{id}/what-is-your-name/,20,0,110.0,137.23246499575907,77.16210000216961,440.53389999317005,277.0,0.03337151523642116,0.0,110,120,120,150,250,440,440,440,440,440,440
GET,/questionnaire/household/{id}/white-ethnic-group/,40,0,100.0,100.1621024995984,61.52540000039153,147.377300017979,23032.5,0.06674303047284232,0.0,100,110,110,110,120,140,150,150,150,150,150
POST,/questionnaire/household/{id}/white-ethnic-group/,40,0,110.0,137.1746400021948,68.7954000022728,463.7870999868028,289.0,0.06674303047284232,0.0,110,120,120,130,250,450,460,460,460,460,460
GET,/questionnaire/household/{id}/workplace-address/,20,0,110.0,119.29706500086468,77.4323999939952,289.5118000160437,25170.0,0.03337151523642116,0.0,110,120,120,130,150,290,290,290,290,290,290
POST,/questionnaire/household/{id}/workplace-address/,20,0,120.0,144.58604500541696,69.23749999259599,437.50689999433234,237.0,0.03337151523642116,0.0,120,120,150,150,270,440,440,440,440,440,440
GET,/questionnaire/household/{id}/workplace-type/,40,0,99,105.63736249605427,73.69059999473393,344.58899998571724,24421.0,0.06674303047284232,0.0,100,110,110,110,110,130,340,340,340,340,340
POST,/questionnaire/household/{id}/workplace-type/,40,0,110.0,163.80267750064377,80.45090001542121,754.7780000022613,272.0,0.06674303047284232,0.0,110,130,140,160,340,460,750,750,750,750,750
GET,/questionnaire/number-of-bedrooms/,20,0,100,134.8037249976187,77.58149999426678,590.8025999960955,17616.0,0.03337151523642116,0.0,100,110,110,120,350,590,590,590,590,590,590
POST,/questionnaire/number-of-bedrooms/,20,0,110.0,136.08387499843957,71.50499999988824,472.08369997679256,269.0,0.03337151523642116,0.0,110,120,130,130,290,470,470,470,470,470,470
GET,/questionnaire/number-of-vehicles/,20,0,95,99.56298999750288,68.68919997941703,176.20529999840073,22025.0,0.03337151523642116,0.0,96,100,110,110,140,180,180,180,180,180,180
POST,/questionnaire/number-of-vehicles/,20,0,110.0,151.28196500591002,74.58630000473931,439.89130001864396,237.0,0.03337151523642116,0.0,120,120,130,150,440,440,440,440,440,440,440
GET,/questionnaire/own-or-rent/,20,0,91,91.46266499883495,53.58629999682307,122.40920000476763,20979.0,0.03337151523642116,0.0,91,98,110,110,120,120,120,120,120,120,120
POST,/questionnaire/own-or-rent/,20,0,110.0,130.81917500239797,68.8386999827344,464.02310000848956,275.0,0.03337151523642116,0.0,110,120,120,120,240,460,460,460,460,460,460
GET,/questionnaire/people-living-here/,20,0,96,125.65226000297116,50.197400007164106,577.5348999886774,22356.0,0.03337151523642116,0.0,100,110,110,120,180,580,580,580,580,580,580
POST,/questionnaire/people-living-here/,20,0,110.0,132.9335499976878,69.20120000722818,370.37799999234267,293.0,0.03337151523642116,0.0,110,130,140,140,280,370,370,370,370,370,370
GET,/questionnaire/people-who-live-here-introduction/,20,0,99,117.47308499470819,67.02279997989535,463.63539999583736,18830.0,0.03337151523642116,0.0,100,110,120,120,140,460,460,460,460,460,460
POST,/questionnaire/people-who-live-here-introduction/,20,0,110.0,140.68744499818422,57.861699984641746,428.2752000144683,287.0,0.03337151523642116,0.0,110,120,140,160,290,430,430,430,430,430,430
GET,/questionnaire/relationships-introduction/,20,0,93,108.23963999719126,70.9369000105653,383.14220000756904,15850.0,0.03337151523642116,0.0,94,100,110,110,120,380,380,380,380,380,380
POST,/questionnaire/relationships-introduction/,20,0,110.0,131.61617000005208,71.48549999692477,445.2240999962669,265.0,0.03337151523642116,0.0,110,110,120,120,350,450,450,450,450,450,450
GET,/questionnaire/relationships/,20,0,87,122.67323000123724,54.70859998604283,394.425999984378,319.0,0.03337151523642116,0.0,88,97,100,100,330,390,390,390,390,390,390
GET,/questionnaire/relationships/household/{id}/to/{id}/,20,0,100.0,102.68121500266716,68.79970000591129,124.77510000462644,28286.0,0.03337151523642116,0.0,100,110,120,120,120,120,120,120,120,120,120
POST,/questionnaire/relationships/household/{id}/to/{id}/,20,0,120.0,185.39125500101363,78.60760000767186,597.9522000125144,237.0,0.03337151523642116,0.0,120,130,130,420,470,600,600,600,600,600,600
GET,/questionnaire/rooms-shared-with-another-household/,20,0,110.0,134.0410700024222,74.14739998057485,375.00749999890104,20668.0,0.03337151523642116,0.0,110,110,120,120,350,380,380,380,380,380,380
POST,/questionnaire/rooms-shared-with-another-household/,20,0,120.0,129.5039549950161,89.29030000581406,455.46569998259656,275.0,0.03337151523642116,0.0,120,120,120,120,150,460,460,460,460,460,460
GET,/questionnaire/sections/people-who-live-here-and-overnight-visitors/,20,0,100.0,103.1956849998096,51.350099995033816,154.2442000063602,23732.0,0.03337151523642116,0.0,100,110,110,120,130,150,150,150,150,150,150
POST,/questionnaire/sections/people-who-live-here-and-overnight-visitors/,20,0,94,109.82365000236314,61.641500011319295,470.1276999840047,237.0,0.03337151523642116,0.0,95,99,110,110,120,470,470,470,470,470,470
GET,/questionnaire/type-of-house/,20,0,98,98.11705500178505,63.66170002729632,120.60180000844412,19292.0,0.03337151523642116,0.0,100,100,110,110,110,120,120,120,120,120,120
POST,/questionnaire/type-of-house/,20,0,110.0,122.01990000030492,81.49330000742339,256.15879998076707,309.0,0.03337151523642116,0.0,120,120,120,130,180,260,260,260,260,260,260
GET,/questionnaire/visitors/any-more-visitors-add-visitor/?previous=any-visitors,20,0,95,119.61784000595799,55.89600000530481,617.6055000105407,19836.0,0.03337151523642116,0.0,96,100,110,110,110,620,620,620,620,620,620
POST,/questionnaire/visitors/any-more-visitors-add-visitor/?previous=any-visitors,20,0,110.0,163.00961999950232,72.77249998878688,460.331899987068,273.0,0.03337151523642116,0.0,110,130,140,280,450,460,460,460,460,460,460
GET,/questionnaire/visitors/{id}/visitor-date-of-birth/,20,0,100.0,101.72409000078915,54.873399989446625,159.28970000823028,20913.0,0.03337151523642116,0.0,100,110,110,110,140,160,160,160,160,160,160
POST,/questionnaire/visitors/{id}/visitor-date-of-birth/,20,0,110.0,118.9394849978271,79.99270001892,332.1581000054721,293.0,0.03337151523642116,0.0,110,120,120,120,130,330,330,330,330,330,330
GET,/questionnaire/visitors/{id}/visitor-introduction/,20,0,99,107.45198999793502,67.01269999030046,358.4481000143569,16555.0,0.03337151523642116,0.0,100,100,100,110,120,360,360,360,360,360,360
POST,/questionnaire/visitors/{id}/visitor-introduction/,20,0,110.0,124.37911499728216,81.48090000031516,305.93500001123175,313.0,0.03337151523642116,0.0,110,120,130,130,160,310,310,310,310,310,310
GET,/questionnaire/visitors/{id}/visitor-sex/,20,0,110.0,102.45063000184018,51.46099999547005,122.29659999138676,20192.0,0.03337151523642116,0.0,110,110,110,120,120,120,120,120,120,120,120
POST,/questionnaire/visitors/{id}/visitor-sex/,20,0,110.0,181.17397499736398,59.398099983809516,496.8883999972604,313.0,0.03337151523642116,0.0,110,120,290,290,470,500,500,500,500,500,500
GET,/questionnaire/visitors/{id}/visitor-usual-address-details/,20,0,100.0,106.34421000140719,53.37380000855774,164.03960000025108,23375.0,0.03337151523642116,0.0,110,110,120,130,160,160,160,160,160,160,160
POST,/questionnaire/visitors/{id}/visitor-usual-address-details/,20,0,110.0,158.67321499536047,61.61399997654371,436.24280000221916,237.0,0.03337151523642116,0.0,110,130,150,290,420,440,440,440,440,440,440
GET,/questionnaire/visitors/{id}/visitor-usual-address/,20,0,94,104.76114500197582,60.968800011323765,343.044600012945,20322.0,0.03337151523642116,0.0,97,100,100,110,110,340,340,340,340,340,340
POST,/questionnaire/visitors/{id}/visitor-usual-address/,20,0,110.0,159.5317400060594,86.44550002645701,454.9170999962371,329.0,0.03337151523642116,0.0,110,120,220,260,440,450,450,450,450,450,450
POST,/questionnaire/who-else-lives-here/,20,0,110.0,112.73995000083232,66.1516000109259,203.1010999926366,375.0,0.03337151523642116,0.0,110,120,130,130,150,200,200,200,200,200,200
GET,/session,20,0,180.0,282.0867949994863,123.0179000122007,864.1045000113081,237.0,0.03337151523642116,0.0,190,360,390,450,520,860,860,860,860,860,860
GET,/submitted/thank-you/,19,0,96,98.37432105345407,53.178600006503984,140.697499999078,18601.0,0.0317029394746001,0.0,96,110,120,120,130,140,140,140,140,140,140
,Aggregated,4698,0,110.0,127.40943776061002,48.53430000366643,864.1045000113081,10407.039165602384,7.83896892903533,0.0,110,110,120,120,160,350,460,480,690,860,860
