"Type","Name","# requests","# failures","Median response time","Average response time","Min response time","Max response time","Average Content Size","Requests/s","Requests Failed/s","50%","66%","75%","80%","90%","95%","98%","99%","99.9%","99.99%","99.999","100%"
"POST","/questionnaire/household/{id}/armed-forces/",4704,0,130,152,65,722,303,1.31,0.00,130,160,180,200,250,300,370,420,550,720,720,720
"GET","/questionnaire/household/{id}/birth-gender/",4712,0,110,126,53,632,8982,1.31,0.00,110,130,150,170,210,250,300,340,480,630,630,630
"POST","/questionnaire/household/{id}/birth-gender/",4710,0,130,154,65,1227,297,1.31,0.00,130,160,190,200,250,300,370,410,550,1200,1200,1200
"GET","/questionnaire/household/{id}/business-name/",4698,0,110,124,52,566,8598,1.30,0.00,110,130,150,160,210,250,300,340,480,570,570,570
"POST","/questionnaire/household/{id}/business-name/",4697,0,130,154,66,1018,287,1.30,0.00,130,160,190,210,250,300,360,410,630,1000,1000,1000
"GET","/questionnaire/household/{id}/carer/",4717,0,110,127,53,1938,9701,1.31,0.00,110,140,150,160,210,250,300,330,460,1900,1900,1900
"POST","/questionnaire/household/{id}/carer/",4715,0,130,151,64,965,299,1.31,0.00,130,160,180,200,250,300,360,410,660,970,970,970
"GET","/questionnaire/household/{id}/confirm-dob/",4766,0,110,122,52,815,8089,1.32,0.00,110,130,150,160,200,240,290,320,400,820,820,820
"POST","/questionnaire/household/{id}/confirm-dob/",4763,0,130,151,66,643,275,1.32,0.00,130,160,190,200,250,300,350,400,550,640,640,640
"GET","/questionnaire/household/{id}/country-of-birth/",4744,0,110,125,53,722,9155,1.32,0.00,110,130,150,170,210,250,290,320,440,720,720,720
"POST","/questionnaire/household/{id}/country-of-birth/",4741,0,130,149,63,585,325,1.32,0.00,130,160,180,200,250,290,350,390,510,590,590,590
"GET","/questionnaire/household/{id}/current-marriage-status/",4756,0,100,123,52,586,8075,1.32,0.00,100,130,150,160,210,250,300,330,500,590,590,590
"POST","/questionnaire/household/{id}/current-marriage-status/",4752,0,130,151,64,740,299,1.32,0.00,130,160,180,200,250,300,350,400,510,740,740,740
"GET","/questionnaire/household/{id}/date-of-birth/",4767,0,110,125,53,1972,8510,1.32,0.00,110,130,150,170,210,240,290,330,460,2000,2000,2000
"POST","/questionnaire/household/{id}/date-of-birth/",4766,0,130,148,64,647,291,1.32,0.00,130,160,180,200,250,300,350,380,550,650,650,650
"GET","/questionnaire/household/{id}/degree/",4710,0,110,126,52,534,9679,1.31,0.00,110,130,150,170,210,250,300,330,440,530,530,530
"POST","/questionnaire/household/{id}/degree/",4709,0,130,153,64,745,287,1.31,0.00,130,160,190,200,260,310,360,410,550,750,750,750
"GET","/questionnaire/household/{id}/disability/",4720,0,110,126,51,483,9485,1.31,0.00,110,130,150,170,210,250,300,340,420,480,480,480
"POST","/questionnaire/household/{id}/disability/",4718,0,130,151,64,864,279,1.31,0.00,130,160,190,200,250,300,350,400,580,860,860,860
"GET","/questionnaire/household/{id}/employer-address-workplace/",2326,0,110,132,55,844,10069,0.65,0.00,110,140,160,170,220,260,310,350,530,840,840,840
"POST","/questionnaire/household/{id}/employer-address-workplace/",2326,0,130,152,67,577,303,0.65,0.00,130,160,190,200,250,300,350,410,540,580,580,580
"GET","/questionnaire/household/{id}/employer-type-of-address/",4679,0,110,126,54,1019,8961,1.30,0.00,110,130,150,170,210,250,310,340,530,1000,1000,1000
"POST","/questionnaire/household/{id}/employer-type-of-address/",4679,0,130,155,64,620,303,1.30,0.00,130,160,190,210,260,310,370,430,540,620,620,620
"GET","/questionnaire/household/{id}/employers-business/",4689,0,110,123,50,556,7791,1.30,0.00,110,130,150,160,210,250,300,330,440,560,560,560
"POST","/questionnaire/household/{id}/employers-business/",4685,0,130,150,63,632,287,1.30,0.00,130,160,180,200,250,300,350,390,550,630,630,630
"GET","/questionnaire/household/{id}/employment-status/",4704,0,110,129,54,616,10695,1.31,0.00,110,140,160,170,210,250,300,340,490,620,620,620
"POST","/questionnaire/household/{id}/employment-status/",4704,0,130,153,66,923,311,1.31,0.00,130,160,190,200,250,290,360,400,580,920,920,920
"GET","/questionnaire/household/{id}/ethnic-group/",4738,0,110,128,54,539,10661,1.32,0.00,110,140,160,170,210,250,290,340,450,540,540,540
"POST","/questionnaire/household/{id}/ethnic-group/",4736,0,130,150,63,836,305,1.32,0.00,130,160,180,200,250,290,360,390,540,840,840,840
"GET","/questionnaire/household/{id}/gcse/",4708,0,110,128,53,663,10776,1.31,0.00,110,130,150,170,210,250,300,350,520,660,660,660
"POST","/questionnaire/household/{id}/gcse/",4706,0,130,152,65,836,293,1.31,0.00,130,160,190,200,250,300,360,390,540,840,840,840
"GET","/questionnaire/household/{id}/health/",4723,0,110,126,53,574,8540,1.31,0.00,110,130,150,170,210,250,300,340,470,570,570,570
"POST","/questionnaire/household/{id}/health/",4721,0,130,151,64,1205,289,1.31,0.00,130,160,180,200,250,300,360,400,570,1200,1200,1200
"GET","/questionnaire/household/{id}/hours-worked/",4682,0,110,126,53,743,8761,1.30,0.00,110,130,150,160,210,250,310,350,490,740,740,740
"POST","/questionnaire/household/{id}/hours-worked/",4681,0,130,152,63,824,291,1.30,0.00,130,160,190,200,250,300,350,400,530,820,820,820
"GET","/questionnaire/household/{id}/in-education/",4749,0,110,123,54,489,7929,1.32,0.00,110,130,150,160,200,240,300,340,450,490,490,490
"POST","/questionnaire/household/{id}/in-education/",4744,0,130,149,64,709,301,1.32,0.00,130,160,180,200,250,300,360,400,520,710,710,710
"GET","/questionnaire/household/{id}/individual-interstitial/",4769,0,100,118,50,556,7171,1.32,0.00,100,120,140,160,200,240,290,330,450,560,560,560
"POST","/questionnaire/household/{id}/individual-interstitial/",4768,0,120,145,63,579,279,1.32,0.00,120,150,180,200,240,290,350,400,530,580,580,580
"GET","/questionnaire/household/{id}/job-description/",4695,0,110,124,51,507,7793,1.30,0.00,110,130,150,170,210,250,310,350,450,510,510,510
"POST","/questionnaire/household/{id}/job-description/",4690,0,130,150,63,802,305,1.30,0.00,130,160,180,200,250,300,360,400,560,800,800,800
"GET","/questionnaire/household/{id}/job-title/",4697,0,100,123,52,905,7594,1.30,0.00,100,130,150,160,210,250,310,340,490,910,910,910
"POST","/questionnaire/household/{id}/job-title/",4696,0,130,149,65,696,299,1.30,0.00,130,160,180,200,250,300,360,400,550,700,700,700
"GET","/questionnaire/household/{id}/language/",4725,0,110,124,52,633,8997,1.31,0.00,110,130,150,170,210,250,290,350,520,630,630,630
"POST","/questionnaire/household/{id}/language/",4725,0,130,150,66,652,287,1.31,0.00,130,160,180,200,250,290,350,390,510,650,650,650
"GET","/questionnaire/household/{id}/main-employment-block/",4704,0,100,119,50,697,6987,1.31,0.00,100,130,140,160,200,240,290,320,420,700,700,700
"POST","/questionnaire/household/{id}/main-employment-block/",4700,0,130,151,63,930,295,1.31,0.00,130,160,180,200,250,310,360,410,560,930,930,930
"GET","/questionnaire/household/{id}/main-job-type/",4698,0,110,125,53,1738,8540,1.30,0.00,110,130,150,170,210,240,290,330,550,1700,1700,1700
"POST","/questionnaire/household/{id}/main-job-type/",4698,0,130,151,65,639,295,1.30,0.00,130,160,180,200,250,300,360,410,530,640,640,640
"GET","/questionnaire/household/{id}/mainly-work-in-uk/",2326,0,110,127,51,671,7965,0.65,0.00,110,130,160,170,210,250,310,350,490,670,670,670
"POST","/questionnaire/household/{id}/mainly-work-in-uk/",2326,0,130,154,66,988,321,0.65,0.00,130,160,190,200,260,310,380,430,580,990,990,990
"GET","/questionnaire/household/{id}/marriage-type/",4760,0,110,128,55,1154,10394,1.32,0.00,110,140,160,170,210,250,310,340,440,1200,1200,1200
"POST","/questionnaire/household/{id}/marriage-type/",4756,0,130,149,64,512,315,1.32,0.00,130,160,180,200,250,300,340,380,490,510,510,510
"GET","/questionnaire/household/{id}/national-identity/",4740,0,110,124,52,511,9848,1.32,0.00,110,130,150,160,200,240,290,320,410,510,510,510
"POST","/questionnaire/household/{id}/national-identity/",4738,0,130,150,64,622,293,1.32,0.00,130,160,180,200,250,300,360,400,520,620,620,620
"GET","/questionnaire/household/{id}/nvq-level/",4709,0,110,128,54,611,10920,1.31,0.00,110,130,150,170,210,250,310,340,440,610,610,610
"POST","/questionnaire/household/{id}/nvq-level/",4709,0,130,152,64,650,283,1.31,0.00,130,160,180,200,250,310,360,400,540,650,650,650
"GET","/questionnaire/household/{id}/passports/",4724,0,110,127,54,642,9551,1.31,0.00,110,130,150,170,210,250,300,340,450,640,640,640
"POST","/questionnaire/household/{id}/passports/",4723,0,130,151,64,709,281,1.31,0.00,130,160,180,200,250,300,350,390,530,710,710,710
"GET","/questionnaire/household/{id}/past-usual-household-address/",4741,0,110,125,52,635,9031,1.32,0.00,110,130,150,170,200,240,300,340,470,640,640,640
"POST","/questionnaire/household/{id}/past-usual-household-address/",4740,0,130,152,62,835,303,1.32,0.00,130,160,180,200,250,300,360,400,600,840,840,840
"GET","/questionnaire/household/{id}/proxy/",4768,0,100,122,52,481,7851,1.32,0.00,100,130,150,160,200,240,290,330,430,480,480,480
"POST","/questionnaire/household/{id}/proxy/",4767,0,120,148,64,1388,295,1.32,0.00,120,160,180,200,250,300,350,390,560,1400,1400,1400
"GET","/questionnaire/household/{id}/qualifications/",4710,0,100,121,49,617,7049,1.31,0.00,100,130,150,160,200,240,290,320,430,620,620,620
"POST","/questionnaire/household/{id}/qualifications/",4710,0,130,151,64,977,297,1.31,0.00,130,160,180,200,250,300,360,400,620,980,980,980
"GET","/questionnaire/household/{id}/religion/",4730,0,110,127,53,637,10134,1.31,0.00,110,140,150,170,210,250,300,340,480,640,640,640
"POST","/questionnaire/household/{id}/religion/",4726,0,130,149,65,609,285,1.31,0.00,130,160,180,190,250,290,350,400,550,610,610,610
"GET","/questionnaire/household/{id}/sex/",4763,0,110,123,50,563,7967,1.32,0.00,110,130,150,160,200,240,280,320,470,560,560,560
"POST","/questionnaire/household/{id}/sex/",4760,0,130,150,65,708,295,1.32,0.00,130,160,180,200,250,300,350,410,580,710,710,710
"GET","/questionnaire/household/{id}/sexual-identity/",4715,0,110,128,54,1211,10798,1.31,0.00,110,140,160,170,210,250,300,350,470,1200,1200,1200
"POST","/questionnaire/household/{id}/sexual-identity/",4712,0,130,151,65,683,293,1.31,0.00,130,160,180,200,250,300,370,410,560,680,680,680
"GET","/questionnaire/household/{id}/supervise/",4685,0,110,124,53,945,8059,1.30,0.00,110,130,150,160,210,250,290,320,450,950,950,950
"POST","/questionnaire/household/{id}/supervise/",4682,0,130,152,66,635,293,1.30,0.00,130,160,180,200,250,300,360,410,550,640,640,640
"GET","/questionnaire/household/{id}/white-ethnic-group/",4736,0,110,128,54,1040,10353,1.32,0.00,110,140,160,170,210,250,300,340,500,1000,1000,1000
"POST","/questionnaire/household/{id}/white-ethnic-group/",4730,0,130,152,64,601,285,1.31,0.00,130,160,190,200,250,300,350,400,530,600,600,600
"GET","/questionnaire/household/{id}/work-travel/",4681,0,110,128,53,658,10523,1.30,0.00,110,140,150,170,210,250,300,340,450,660,660,660
"POST","/questionnaire/household/{id}/work-travel/",4680,0,130,152,64,969,317,1.30,0.00,130,160,190,200,260,310,370,410,580,970,970,970
"GET","/questionnaire/number-of-bedrooms/",2426,0,96,114,52,578,7833,0.67,0.00,96,120,140,150,190,230,280,320,450,580,580,580
"POST","/questionnaire/number-of-bedrooms/",2425,0,120,137,62,576,265,0.67,0.00,120,150,170,180,230,280,330,370,530,580,580,580
"GET","/questionnaire/number-of-vehicles/",2425,0,100,118,53,446,9880,0.67,0.00,100,120,140,160,190,230,280,310,410,450,450,450
"POST","/questionnaire/number-of-vehicles/",2425,0,120,137,59,534,295,0.67,0.00,120,140,170,180,230,270,320,360,470,530,530,530
"GET","/questionnaire/own-or-rent/",2425,0,100,117,50,452,8961,0.67,0.00,100,120,140,150,200,230,280,320,410,450,450,450
"POST","/questionnaire/own-or-rent/",2425,0,120,137,62,730,271,0.67,0.00,120,140,160,180,230,270,340,370,490,730,730,730
"GET","/questionnaire/primary-person-list-collector/",2426,0,110,142,53,2256,9081,0.67,0.00,110,130,150,170,220,270,620,900,1900,2300,2300,2300
"POST","/questionnaire/primary-person-list-collector/",2426,0,130,171,65,1579,321,0.67,0.00,130,160,190,210,270,340,730,970,1500,1600,1600,1600
"GET","/questionnaire/relationships-interstitial/",2426,0,96,112,47,557,7006,0.67,0.00,96,120,140,150,190,220,260,300,520,560,560,560
"POST","/questionnaire/relationships-interstitial/",2426,0,120,135,61,645,261,0.67,0.00,120,140,170,180,220,270,310,350,490,650,650,650
"GET","/questionnaire/relationships/",2426,0,78,97,41,421,295,0.67,0.00,78,100,120,130,170,200,250,280,410,420,420,420
"GET","/questionnaire/relationships/{id}/to/{id}/",2426,0,110,126,57,546,13138,0.67,0.00,110,130,150,160,200,240,300,340,500,550,550,550
"POST","/questionnaire/relationships/{id}/to/{id}/",2426,0,120,141,64,587,233,0.67,0.00,120,150,170,190,230,270,330,370,560,590,590,590
"GET","/questionnaire/sections/accommodation-section",2425,0,100,120,54,1343,12038,0.67,0.00,100,130,140,160,200,230,280,320,430,1300,1300,1300
"POST","/questionnaire/sections/accommodation-section",2424,0,85,101,41,450,233,0.67,0.00,85,110,120,140,170,210,270,300,390,450,450,450
"GET","/questionnaire/sections/individual-section/{id}/",4679,0,150,170,75,819,34063,1.30,0.00,150,180,200,220,260,300,350,400,520,820,820,820
"POST","/questionnaire/sections/individual-section/{id}/",4676,0,91,110,44,535,233,1.30,0.00,91,120,140,150,190,230,280,320,430,540,540,540
"GET","/questionnaire/sections/visitor-section/{id}/",2326,0,110,127,55,642,12438,0.65,0.00,110,130,150,170,210,250,300,340,430,640,640,640
"POST","/questionnaire/sections/visitor-section/{id}/",2326,0,91,108,45,531,233,0.65,0.00,91,120,130,150,190,220,280,320,420,530,530,530
"GET","/questionnaire/sections/who-lives-here-section/",2426,0,100,117,52,573,9204,0.67,0.00,100,120,140,150,190,230,300,340,490,570,570,570
"POST","/questionnaire/sections/who-lives-here-section/",2426,0,83,101,44,445,233,0.67,0.00,83,110,120,140,170,220,270,290,390,450,450,450
"GET","/questionnaire/self-contained/",2426,0,100,118,52,581,9436,0.67,0.00,100,120,140,150,200,230,270,310,390,580,580,580
"POST","/questionnaire/self-contained/",2426,0,120,140,62,1348,271,0.67,0.00,120,150,170,190,230,280,340,380,510,1300,1300,1300
"GET","/questionnaire/type-of-house/",2426,0,97,115,48,462,8303,0.67,0.00,97,120,140,150,190,230,280,300,400,460,460,460
"POST","/questionnaire/type-of-house/",2426,0,120,136,62,648,263,0.67,0.00,120,140,160,180,220,270,330,370,480,650,650,650
"GET","/questionnaire/visitor-list-collector/",2426,0,100,120,52,674,9245,0.67,0.00,100,130,140,160,200,230,290,330,600,670,670,670
"POST","/questionnaire/visitor-list-collector/",2426,0,120,139,61,678,297,0.67,0.00,120,150,170,180,230,270,340,390,610,680,680,680
"GET","/questionnaire/visitors/add-visitor/?previous=any-visitors",2426,0,100,119,49,873,9463,0.67,0.00,100,120,140,160,190,230,300,340,660,870,870,870
"POST","/questionnaire/visitors/add-visitor/?previous=any-visitors",2426,0,130,150,65,1020,279,0.67,0.00,130,150,180,190,250,300,370,420,540,1000,1000,1000
"GET","/questionnaire/visitors/{id}/usual-address-details/",2326,0,110,126,53,515,8831,0.65,0.00,110,130,150,170,210,250,300,340,440,520,520,520
"POST","/questionnaire/visitors/{id}/usual-address-details/",2326,0,120,145,62,718,297,0.65,0.00,120,150,180,190,240,290,350,370,470,720,720,720
"GET","/questionnaire/visitors/{id}/usual-household-address/",2326,0,100,120,51,581,8168,0.65,0.00,100,120,140,160,200,240,300,340,410,580,580,580
"POST","/questionnaire/visitors/{id}/usual-household-address/",2326,0,130,147,63,613,309,0.65,0.00,130,160,180,190,250,290,350,380,530,610,610,610
"GET","/questionnaire/visitors/{id}/visitor-date-of-birth/",2326,0,110,123,53,560,8545,0.65,0.00,110,130,150,160,200,240,290,340,530,560,560,560
"POST","/questionnaire/visitors/{id}/visitor-date-of-birth/",2326,0,130,148,63,503,289,0.65,0.00,130,160,180,200,250,290,360,400,460,500,500,500
"GET","/questionnaire/visitors/{id}/visitor-interstitial/",2326,0,100,120,50,490,7006,0.65,0.00,100,130,150,160,210,250,310,340,420,490,490,490
"POST","/questionnaire/visitors/{id}/visitor-interstitial/",2326,0,130,149,60,579,309,0.65,0.00,130,160,180,200,250,310,360,410,510,580,580,580
"GET","/questionnaire/visitors/{id}/visitor-sex/",2326,0,110,122,49,409,7861,0.65,0.00,110,130,150,160,200,240,280,310,390,410,410,410
"POST","/questionnaire/visitors/{id}/visitor-sex/",2326,0,120,144,62,627,313,0.65,0.00,120,150,180,190,240,280,340,390,510,630,630,630
"GET","/questionnaire/who-lives-here-interstitial/",2426,0,100,147,50,2581,7075,0.67,0.00,100,130,150,170,210,280,880,1300,2300,2600,2600,2600
"POST","/questionnaire/who-lives-here-interstitial/",2426,0,120,162,63,2637,293,0.67,0.00,120,150,180,200,250,310,630,1200,2000,2600,2600,2600
"GET","/session",2426,0,170,226,82,3228,233,0.67,0.00,170,210,240,260,330,420,1000,1700,3000,3200,3200,3200
"GET","/submitted/thank-you/",2326,0,94,111,44,519,6048,0.65,0.00,94,120,140,150,190,230,270,320,450,520,520,520
"None","Aggregated",564305,0,120,136,41,3228,4857,156.70,0.00,120,140,160,180,230,270,340,380,730,1700,2600,3200
