Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/questionnaire/central-heating/,200,0,110.0,128.76518950011814,73.73909998568706,587.5760999915656,261.0,0.33373670283091966,0.0,110,120,130,130,170,250,320,520,590,590,590
GET,/questionnaire/coronavirus-circumstances/,201,0,97,120.07851840839002,55.89950000285171,873.3838000043761,15720.0,0.3354053863450743,0.0,97,100,110,120,140,170,410,710,870,870,870
POST,/questionnaire/coronavirus-circumstances/,201,0,110.0,138.0683313439825,67.18050001654774,696.6337000194471,305.0,0.3354053863450743,0.0,110,120,140,150,180,260,430,540,700,700,700
GET,/questionnaire/do-you-usually-live-here/,201,0,100.0,121.8962467669982,67.2404000069946,481.15509998751804,20645.0,0.3354053863450743,0.0,100,110,120,130,160,230,380,430,480,480,480
POST,/questionnaire/do-you-usually-live-here/,201,0,110.0,142.00420000165266,69.00410001981072,1033.603799995035,307.0,0.3354053863450743,0.0,110,120,140,140,210,290,440,520,1000,1000,1000
GET,/questionnaire/household/people-living-here-add-person/,201,0,100.0,114.68766418063262,58.985000010579824,362.79600000125356,18372.0,0.3354053863450743,0.0,100,110,120,120,140,190,350,360,360,360,360
POST,/questionnaire/household/people-living-here-add-person/,201,0,120.0,142.03375671536716,72.60559999849647,591.3627999834716,275.0,0.3354053863450743,0.0,120,130,140,150,220,340,440,480,590,590,590
GET,/questionnaire/household/{id}/a-level/,397,0,110.0,123.13943073205985,66.24990000273101,953.122800012352,22951.856423173802,0.6624673551193755,0.0,110,110,120,120,140,230,380,430,950,950,950
POST,/questionnaire/household/{id}/a-level/,397,0,120.0,144.98403375276004,80.91560000320897,737.4077000131365,281.0,0.6624673551193755,0.0,120,130,140,150,230,310,430,450,740,740,740
GET,/questionnaire/household/{id}/another-address/,398,0,100.0,113.083804270923,65.64939999952912,614.8293000005651,21199.894472361808,0.6641360386335301,0.0,100,110,120,120,140,150,360,390,610,610,610
POST,/questionnaire/household/{id}/another-address/,398,0,120.0,137.71748743726388,74.72460001008585,537.3437000089325,297.0,0.6641360386335301,0.0,120,130,140,140,170,280,410,430,540,540,540
GET,/questionnaire/household/{id}/apprenticeship/,397,0,100.0,116.50108715348645,62.25799999083392,405.74680001009256,18841.863979848866,0.6624673551193755,0.0,100,110,120,120,130,160,360,390,410,410,410
POST,/questionnaire/household/{id}/apprenticeship/,397,0,120.0,146.2573682619857,76.41169999260455,543.2811999926344,315.0,0.6624673551193755,0.0,120,130,140,150,210,350,440,470,540,540,540
GET,/questionnaire/household/{id}/armed-forces/,397,0,100.0,118.51758085632865,63.25590002234094,480.56650001672097,21757.841309823678,0.6624673551193755,0.0,100,110,120,120,140,200,370,390,480,480,480
POST,/questionnaire/household/{id}/armed-forces/,397,0,120.0,134.72897002480218,77.16200000140816,585.8824999886565,339.0,0.6624673551193755,0.0,120,130,140,140,160,240,410,450,590,590,590
GET,/questionnaire/household/{id}/business-name/,395,0,100.0,119.26205164444916,61.982300016097724,661.0300999891479,19261.721518987342,0.6591299880910664,0.0,100,110,120,120,150,180,360,380,660,660,660
POST,/questionnaire/household/{id}/business-name/,394,0,120.0,143.3298096439989,75.83789998898283,458.8260999880731,291.0,0.6574613045769118,0.0,120,130,140,150,200,280,430,440,460,460,460
GET,/questionnaire/household/{id}/business-type/,394,0,100.0,113.57049898533705,60.32039999263361,617.7402000175789,18102.34010152284,0.6574613045769118,0.0,100,110,110,120,140,160,360,380,620,620,620
POST,/questionnaire/household/{id}/business-type/,394,0,120.0,142.34122614167055,77.31610001064837,487.4166000226978,305.0,0.6574613045769118,0.0,120,130,140,150,220,290,430,450,490,490,490
GET,/questionnaire/household/{id}/confirm-age/,399,0,100.0,110.54921203083126,63.80659999558702,409.509999997681,18417.917293233084,0.6658047221476847,0.0,100,110,110,120,130,150,320,380,410,410,410
POST,/questionnaire/household/{id}/confirm-age/,399,0,120.0,137.95824235582077,77.87759997881949,441.4608999795746,279.0,0.6658047221476847,0.0,120,130,140,150,180,260,380,430,440,440,440
GET,/questionnaire/household/{id}/confirm-who-is-answering/,400,0,100.0,110.89927599961811,59.61430000024848,429.57489998661913,18508.0,0.6674734056618393,0.0,100,110,110,120,130,160,350,390,430,430,430
POST,/questionnaire/household/{id}/confirm-who-is-answering/,400,0,120.0,139.12184974964475,74.64490001439117,491.29410000750795,299.0,0.6674734056618393,0.0,120,130,140,150,200,280,420,430,490,490,490
GET,/questionnaire/household/{id}/country-of-birth/,398,0,100,116.34354045254531,61.17949998588301,682.7333999972325,21354.391959798995,0.6641360386335301,0.0,100,110,120,120,130,160,380,390,680,680,680
POST,/questionnaire/household/{id}/country-of-birth/,398,0,120.0,139.90678040209244,69.6299999835901,716.6844999883324,315.0,0.6641360386335301,0.0,120,130,130,140,170,280,430,490,720,720,720
GET,/questionnaire/household/{id}/date-of-birth/,400,0,100.0,114.66210800004774,62.66790002700873,435.88189998990856,18846.0,0.6674734056618393,0.0,100,110,110,120,140,190,370,380,440,440,440
POST,/questionnaire/household/{id}/date-of-birth/,399,0,120.0,149.85810626462455,76.31669999682344,708.6198000179138,295.0,0.6658047221476847,0.0,120,130,140,150,250,410,460,510,710,710,710
GET,/questionnaire/household/{id}/degree-level-or-above/,397,0,100.0,119.31509269525763,63.15319999703206,468.2010000105947,21534.863979848866,0.6624673551193755,0.0,100,110,120,120,140,320,380,390,470,470,470
POST,/questionnaire/household/{id}/degree-level-or-above/,397,0,120.0,144.6311934523417,80.2698000043165,754.3617000046652,291.0,0.6624673551193755,0.0,120,130,140,150,180,310,430,530,750,750,750
GET,/questionnaire/household/{id}/employment-status-last-seven-days/,396,0,100.0,118.91680580895745,67.5117000064347,474.321499990765,22686.80808080808,0.6607986716052209,0.0,100,110,120,120,140,190,370,390,470,470,470
POST,/questionnaire/household/{id}/employment-status-last-seven-days/,396,0,120.0,147.13071010081683,74.39130000420846,712.4648000171874,315.0,0.6607986716052209,0.0,120,130,140,150,230,390,450,530,710,710,710
GET,/questionnaire/household/{id}/ethnic-group/,398,0,100.0,116.91361030216514,60.96309999702498,604.3588000175077,24310.879396984925,0.6641360386335301,0.0,100,110,120,130,140,170,380,380,600,600,600
POST,/questionnaire/household/{id}/ethnic-group/,398,0,120.0,144.29009698469417,81.32820000173524,446.95089999004267,309.0,0.6641360386335301,0.0,120,130,140,150,210,300,420,430,450,450,450
GET,/questionnaire/household/{id}/gcse/,397,0,100.0,116.10423576794048,64.15160000324249,431.1343999870587,22798.856423173802,0.6624673551193755,0.0,100,110,120,120,140,170,350,380,430,430,430
POST,/questionnaire/household/{id}/gcse/,397,0,120.0,140.33229194072155,76.99140001204796,495.32600000384264,297.0,0.6624673551193755,0.0,120,130,140,150,180,270,430,460,500,500,500
GET,/questionnaire/household/{id}/gender-identity/,398,0,110.0,119.67622462185345,60.80659999861382,619.733500003349,19772.889447236183,0.6641360386335301,0.0,110,110,120,130,140,190,360,400,620,620,620
POST,/questionnaire/household/{id}/gender-identity/,398,0,120.0,142.6762444738342,73.9060000050813,715.7750999904238,327.0,0.6641360386335301,0.0,120,130,140,140,180,290,420,510,720,720,720
GET,/questionnaire/household/{id}/health-conditions-or-illnesses/,398,0,100.0,115.00008517613601,62.77729998691939,387.1664000034798,20744.889447236183,0.6641360386335301,0.0,100,110,120,120,140,160,360,370,390,390,390
POST,/questionnaire/household/{id}/health-conditions-or-illnesses/,398,0,120.0,146.27357638202932,79.64979999815114,684.7692999872379,329.0,0.6641360386335301,0.0,120,130,140,150,210,300,440,480,680,680,680
GET,/questionnaire/household/{id}/health/,398,0,100.0,113.03360376926197,61.572000005980954,414.6332000091206,20051.894472361808,0.6641360386335301,0.0,100,110,120,120,140,160,360,380,410,410,410
POST,/questionnaire/household/{id}/health/,398,0,120.0,142.60086808973765,77.53240002784878,610.5559999996331,333.0,0.6641360386335301,0.0,120,130,140,150,190,300,420,450,610,610,610
GET,/questionnaire/household/{id}/hours-worked/,394,0,100.0,114.79893857941178,67.46550000389107,400.1365000149235,20154.649746192892,0.6574613045769118,0.0,100,110,120,120,140,170,370,390,400,400,400
POST,/questionnaire/household/{id}/hours-worked/,394,0,130.0,151.74017309692516,74.31649998761714,753.129800024908,301.0,0.6574613045769118,0.0,130,130,140,150,260,340,440,460,750,750,750
GET,/questionnaire/household/{id}/in-education/,398,0,100.0,110.6465344223511,60.50610000966117,427.38069998449646,18333.909547738695,0.6641360386335301,0.0,100,110,110,120,140,150,350,400,430,430,430
POST,/questionnaire/household/{id}/in-education/,398,0,120.0,141.3583957289472,70.49240000196733,550.388000003295,305.0,0.6641360386335301,0.0,120,130,140,150,210,300,410,430,550,550,550
GET,/questionnaire/household/{id}/individual-coronavirus-circumstances/,400,0,100.0,111.77473325042229,60.73150000884198,500.6885000038892,16575.5,0.6674734056618393,0.0,100,110,110,120,130,160,370,420,500,500,500
POST,/questionnaire/household/{id}/individual-coronavirus-circumstances/,400,0,120.0,131.79696625033102,73.98819999070838,661.3713999977335,321.0,0.6674734056618393,0.0,120,120,130,140,160,280,410,440,660,660,660
GET,/questionnaire/household/{id}/individual-introduction/,400,0,98,107.74373724903853,57.03460000222549,407.31640000012703,17668.0,0.6674734056618393,0.0,98,100,110,120,130,160,340,360,410,410,410
POST,/questionnaire/household/{id}/individual-introduction/,400,0,110.0,141.77963025023928,76.46270000259392,939.3175000150222,345.0,0.6674734056618393,0.0,110,120,130,150,250,340,420,470,940,940,940
GET,/questionnaire/household/{id}/job-description/,394,0,100,113.361012181864,58.73660001088865,397.38360000774264,17737.832487309646,0.6574613045769118,0.0,100,110,120,120,140,160,360,370,400,400,400
POST,/questionnaire/household/{id}/job-description/,394,0,120.0,145.30340126989796,74.57080000312999,582.3534000082873,299.0,0.6574613045769118,0.0,120,130,140,150,220,380,440,550,580,580,580
GET,/questionnaire/household/{id}/job-title/,394,0,100.0,119.69129416226176,58.30689999856986,476.90069998498075,18005.832487309646,0.6574613045769118,0.0,100,110,120,120,150,320,370,380,480,480,480
POST,/questionnaire/household/{id}/job-title/,394,0,120.0,135.22359416264624,68.22909999755211,566.8360999843571,303.0,0.6574613045769118,0.0,120,120,130,140,180,290,420,480,570,570,570
GET,/questionnaire/household/{id}/location-one-year-ago/,398,0,100.0,118.20609396990172,58.00079999607988,405.6204999797046,20683.0,0.6641360386335301,0.0,100,110,120,120,140,330,360,390,410,410,410
POST,/questionnaire/household/{id}/location-one-year-ago/,398,0,120.0,136.72961607963273,70.23509999271482,518.7495999853127,307.0,0.6641360386335301,0.0,120,130,140,150,170,280,400,430,520,520,520
GET,/questionnaire/household/{id}/look-after-or-support-others/,398,0,110.0,116.8117319103114,61.820700007956475,601.323400012916,22040.889447236183,0.6641360386335301,0.0,110,110,120,120,140,160,370,400,600,600,600
POST,/questionnaire/household/{id}/look-after-or-support-others/,398,0,120.0,146.7193487438434,69.71549999434501,459.39249999355525,309.0,0.6641360386335301,0.0,130,140,140,150,250,310,430,440,460,460,460
GET,/questionnaire/household/{id}/main-job-introduction/,396,0,100.0,110.94873661557247,60.608800005866215,424.1430000110995,16694.37373737374,0.6607986716052209,0.0,100,110,110,120,130,150,360,380,420,420,420
POST,/questionnaire/household/{id}/main-job-introduction/,396,0,120.0,140.8483333328728,72.94959999853745,720.7316999847535,303.0,0.6607986716052209,0.0,120,130,130,140,190,330,440,510,720,720,720
GET,/questionnaire/household/{id}/main-job-status/,396,0,100,116.533813382954,63.67950001731515,408.08199997991323,19713.262626262625,0.6607986716052209,0.0,100,110,120,120,140,160,360,380,410,410,410
POST,/questionnaire/household/{id}/main-job-status/,396,0,120.0,138.73861868687342,79.06629997887649,700.681699992856,299.0,0.6607986716052209,0.0,120,130,140,140,170,270,410,420,700,700,700
GET,/questionnaire/household/{id}/main-language/,398,0,100.0,116.1047962310504,64.33969998033717,695.5802000011317,20491.386934673366,0.6641360386335301,0.0,100,110,110,120,140,170,380,430,700,700,700
POST,/questionnaire/household/{id}/main-language/,398,0,120.0,140.68835904599746,75.52270000451244,546.6862999892328,291.0,0.6641360386335301,0.0,120,130,140,150,180,300,440,520,550,550,550
GET,/questionnaire/household/{id}/mainly-work-in-uk/,194,0,100.0,110.0264458761661,64.46570000844076,403.38159998646006,18604.0,0.32372460174599205,0.0,100,110,110,120,130,150,350,400,400,400,400
POST,/questionnaire/household/{id}/mainly-work-in-uk/,193,0,120.0,138.52736165785046,76.38640000368468,461.5824999928009,307.0,0.3220559182318375,0.0,120,130,130,150,210,270,300,440,460,460,460
GET,/questionnaire/household/{id}/marital-or-civil-partnership-status/,398,0,100.0,114.6931324121086,57.63739999383688,434.9205000034999,24260.894472361808,0.6641360386335301,0.0,100,110,120,120,140,160,360,360,430,430,430
POST,/questionnaire/household/{id}/marital-or-civil-partnership-status/,398,0,120.0,138.63091407040716,78.23450001887977,676.071599998977,315.0,0.6641360386335301,0.0,120,130,140,140,170,270,410,460,680,680,680
GET,/questionnaire/household/{id}/national-identity/,398,0,110.0,115.57597663388388,60.509300004923716,434.4091999810189,20956.386934673366,0.6641360386335301,0.0,110,110,120,120,140,170,360,370,430,430,430
POST,/questionnaire/household/{id}/national-identity/,398,0,120.0,148.61233768915645,71.56970002688468,714.2594000033569,297.0,0.6641360386335301,0.0,120,140,140,150,250,380,440,460,710,710,710
GET,/questionnaire/household/{id}/nvq-level/,397,0,110.0,116.49252392978569,66.81339998613112,436.69110001064837,23012.856423173802,0.6624673551193755,0.0,110,110,120,120,140,160,360,390,440,440,440
POST,/questionnaire/household/{id}/nvq-level/,397,0,120.0,146.97354080469842,76.9706999999471,584.038100001635,287.0,0.6624673551193755,0.0,120,130,140,150,260,330,430,450,580,580,580
GET,/questionnaire/household/{id}/passports/,398,0,100.0,110.32960904537215,64.9136999854818,389.10759999998845,20432.391959798995,0.6641360386335301,0.0,100,110,110,120,140,150,170,380,390,390,390
POST,/questionnaire/household/{id}/passports/,398,0,120.0,138.23409246193916,77.00789999216795,558.3634999929927,285.0,0.6641360386335301,0.0,120,130,140,140,170,280,430,450,560,560,560
GET,/questionnaire/household/{id}/qualifications-introduction/,397,0,100.0,111.58756574362772,61.740700009977445,390.7084000238683,16578.428211586903,0.6624673551193755,0.0,100,110,110,120,130,160,350,380,390,390,390
POST,/questionnaire/household/{id}/qualifications-introduction/,397,0,110.0,135.33180604644252,68.90949999797158,548.1397999974433,301.0,0.6624673551193755,0.0,110,120,130,140,170,290,430,460,550,550,550
GET,/questionnaire/household/{id}/religion/,398,0,100.0,115.56778567918897,69.23100000130944,442.3887000011746,23395.391959798995,0.6641360386335301,0.0,100,110,120,120,130,180,360,380,440,440,440
POST,/questionnaire/household/{id}/religion/,398,0,120.0,140.78391708498563,72.83089999691583,729.6388999966439,299.0,0.6641360386335301,0.0,120,130,140,150,180,280,420,450,730,730,730
GET,/questionnaire/household/{id}/sex-of-current-spouse/,398,0,100.0,113.40039673415785,59.38130000140518,403.6625000007916,18514.894472361808,0.6641360386335301,0.0,100,110,110,120,130,160,370,370,400,400,400
POST,/questionnaire/household/{id}/sex-of-current-spouse/,398,0,120.0,141.50721683350028,76.4742000028491,699.0704999770969,303.0,0.6641360386335301,0.0,120,130,140,150,190,300,410,420,700,700,700
GET,/questionnaire/household/{id}/sex/,399,0,100.0,114.94211052552585,61.78010001895018,412.9681999911554,18438.947368421053,0.6658047221476847,0.0,100,110,120,120,140,160,360,370,410,410,410
POST,/questionnaire/household/{id}/sex/,398,0,120.0,142.72212763789318,77.0943000097759,533.1141000206117,343.0,0.6641360386335301,0.0,120,130,140,140,180,320,420,440,530,530,530
GET,/questionnaire/household/{id}/sexual-orientation/,398,0,110.0,117.09032361882672,63.4532000112813,918.6625000147615,23320.879396984925,0.6641360386335301,0.0,110,110,120,130,140,160,360,370,920,920,920
POST,/questionnaire/household/{id}/sexual-orientation/,398,0,120.0,155.378688693084,77.35999999567866,578.8360000005923,303.0,0.6641360386335301,0.0,120,140,140,160,290,400,440,490,580,580,580
GET,/questionnaire/household/{id}/supervise-others/,394,0,100.0,112.63556497401693,68.56299997889437,492.67469998449087,18543.680203045686,0.6574613045769118,0.0,100,110,120,120,140,150,220,410,490,490,490
POST,/questionnaire/household/{id}/supervise-others/,394,0,120.0,146.86447005115596,69.27780000842176,647.5151999911759,297.0,0.6574613045769118,0.0,120,130,140,150,230,390,430,450,650,650,650
GET,/questionnaire/household/{id}/travel-to-work/,394,0,100.0,119.22088934134912,62.97689999337308,639.0358000062406,24642.15736040609,0.6574613045769118,0.0,100,110,120,130,140,170,390,450,640,640,640
POST,/questionnaire/household/{id}/travel-to-work/,394,0,120.0,144.73855837637106,73.71090000378899,604.0438000054564,301.0,0.6574613045769118,0.0,120,130,140,150,200,290,450,460,600,600,600
GET,/questionnaire/household/{id}/what-is-your-name/,201,0,100.0,123.70409203918572,66.15729999612086,758.0404999898747,18151.0,0.3354053863450743,0.0,100,110,120,120,170,330,390,430,760,760,760
POST,/questionnaire/household/{id}/what-is-your-name/,201,0,110.0,134.95364875662423,73.9115999895148,571.349999983795,277.0,0.3354053863450743,0.0,110,120,130,140,200,270,410,440,570,570,570
GET,/questionnaire/household/{id}/white-ethnic-group/,398,0,100.0,113.04144472377807,62.24110000766814,443.3764000132214,23032.376884422112,0.6641360386335301,0.0,100,110,120,120,130,160,340,380,440,440,440
POST,/questionnaire/household/{id}/white-ethnic-group/,398,0,120.0,138.11384949712644,80.33899997826666,602.9732000024524,289.0,0.6641360386335301,0.0,120,130,140,140,180,280,430,460,600,600,600
GET,/questionnaire/household/{id}/workplace-address/,193,0,110.0,114.79709844676165,69.7103000129573,377.2277999960352,25170.0,0.3220559182318375,0.0,110,110,120,120,140,170,340,370,380,380,380
POST,/questionnaire/household/{id}/workplace-address/,193,0,120.0,143.09026217561606,78.64590000826865,486.02480001864024,237.0,0.3220559182318375,0.0,120,130,140,150,210,280,420,470,490,490,490
GET,/questionnaire/household/{id}/workplace-type/,394,0,100.0,119.25448147102252,68.08500000624917,568.5723000206053,24420.604060913705,0.6574613045769118,0.0,110,110,120,130,140,170,370,390,570,570,570
POST,/questionnaire/household/{id}/workplace-type/,394,0,120.0,142.75981472126446,75.54049999453127,697.4895999883302,271.46700507614213,0.6574613045769118,0.0,120,130,140,150,190,280,440,440,700,700,700
GET,/questionnaire/number-of-bedrooms/,200,0,100.0,108.70995199977187,58.32649997319095,392.54100000835024,17616.0,0.33373670283091966,0.0,100,110,110,120,140,160,350,380,390,390,390
POST,/questionnaire/number-of-bedrooms/,200,0,110.0,124.43007900044904,70.28370001353323,550.3731000062544,269.0,0.33373670283091966,0.0,110,120,130,130,160,190,390,430,550,550,550
GET,/questionnaire/number-of-vehicles/,200,0,100.0,117.02594000016688,60.763000015867874,534.0594000008423,22025.0,0.33373670283091966,0.0,100,110,120,120,150,270,380,410,530,530,530
POST,/questionnaire/number-of-vehicles/,200,0,110.0,139.87259950052248,76.23000000603497,690.629299991997,237.0,0.33373670283091966,0.0,110,120,130,140,190,390,470,520,690,690,690
GET,/questionnaire/own-or-rent/,200,0,99,118.58105500155943,63.52070000139065,382.9466000024695,20979.0,0.33373670283091966,0.0,100,110,120,120,160,350,370,380,380,380,380
POST,/questionnaire/own-or-rent/,200,0,120.0,141.1315820000891,79.11920000333339,489.77459999150597,275.0,0.33373670283091966,0.0,120,130,140,150,250,320,410,470,490,490,490
GET,/questionnaire/people-living-here/,200,0,100.0,118.94671699992614,60.718300024745986,460.9037000045646,22356.0,0.33373670283091966,0.0,100,110,120,130,140,340,380,450,460,460,460
POST,/questionnaire/people-living-here/,200,0,120.0,132.62906699979794,69.60609997622669,442.2744000039529,293.0,0.33373670283091966,0.0,120,130,140,140,200,240,380,420,440,440,440
GET,/questionnaire/people-who-live-here-introduction/,201,0,100.0,115.65523482647734,63.92220000270754,872.873599990271,18830.0,0.3354053863450743,0.0,100,110,120,120,150,180,350,360,870,870,870
POST,/questionnaire/people-who-live-here-introduction/,201,0,110.0,144.10515671606936,72.0656999910716,910.9635000058915,287.0,0.3354053863450743,0.0,110,120,140,150,240,310,410,530,910,910,910
GET,/questionnaire/relationships-introduction/,200,0,97,112.6325419996283,58.46460000611842,978.7551999907009,15850.0,0.33373670283091966,0.0,97,100,110,120,140,170,370,390,980,980,980
POST,/questionnaire/relationships-introduction/,200,0,110.0,132.99483450100524,71.42709998879582,525.956999976188,265.0,0.33373670283091966,0.0,110,120,130,140,180,310,430,440,530,530,530
GET,/questionnaire/relationships/,200,0,90,101.55056949981372,52.839200012385845,366.2311999942176,319.0,0.33373670283091966,0.0,90,98,100,110,130,150,340,360,370,370,370
GET,/questionnaire/relationships/household/{id}/to/{id}/,200,0,110.0,132.66285399964545,68.47420000121929,417.1028999844566,28286.0,0.33373670283091966,0.0,110,120,130,130,170,360,390,410,420,420,420
POST,/questionnaire/relationships/household/{id}/to/{id}/,200,0,120.0,150.02934849908343,79.34289998956956,705.572500010021,237.0,0.33373670283091966,0.0,120,140,150,160,200,420,450,530,710,710,710
GET,/questionnaire/rooms-shared-with-another-household/,200,0,100.0,111.92871249935706,59.28319998201914,690.2518999995664,20668.0,0.33373670283091966,0.0,100,110,110,120,140,160,340,350,690,690,690
POST,/questionnaire/rooms-shared-with-another-household/,200,0,110.0,133.3591715010698,68.24950000736862,467.09479999844916,275.0,0.33373670283091966,0.0,110,130,140,140,190,280,340,400,470,470,470
GET,/questionnaire/sections/people-who-live-here-and-overnight-visitors/,200,0,100.0,117.16900100072962,54.253999987849966,612.7455999958329,23732.0,0.33373670283091966,0.0,100,110,120,120,150,200,360,420,610,610,610
POST,/questionnaire/sections/people-who-live-here-and-overnight-visitors/,200,0,90,112.213788000372,51.51069999556057,429.08459997852333,237.0,0.33373670283091966,0.0,90,98,110,110,170,320,410,420,430,430,430
GET,/questionnaire/type-of-house/,200,0,100.0,110.26430049983901,63.95380001049489,366.8902000063099,19292.0,0.33373670283091966,0.0,100,110,120,120,150,170,330,360,370,370,370
POST,/questionnaire/type-of-house/,200,0,110.0,142.02991350059165,69.6544999955222,476.10600001644343,309.0,0.33373670283091966,0.0,110,130,140,150,250,400,440,450,480,480,480
GET,/questionnaire/visitors/any-more-visitors-add-visitor/?previous=any-visitors,200,0,99,119.44825149927055,65.16669999109581,1103.3733999938704,19836.0,0.33373670283091966,0.0,100,110,120,120,160,250,380,430,1100,1100,1100
POST,/questionnaire/visitors/any-more-visitors-add-visitor/?previous=any-visitors,200,0,120.0,132.0751920004841,71.61019998602569,457.83010000013746,273.0,0.33373670283091966,0.0,120,120,130,140,180,280,410,430,460,460,460
GET,/questionnaire/visitors/{id}/visitor-date-of-birth/,192,0,100.0,120.02327031132154,59.84070000704378,411.3874000031501,20913.0,0.3203872347176829,0.0,100,110,120,120,160,330,360,410,410,410,410
POST,/questionnaire/visitors/{id}/visitor-date-of-birth/,192,0,120.0,137.30406770916184,73.62110001849942,502.4204000073951,293.0,0.3203872347176829,0.0,120,130,140,150,220,280,410,420,500,500,500
GET,/questionnaire/visitors/{id}/visitor-introduction/,192,0,100.0,116.01926093771908,56.89249999704771,1320.0622000149451,16555.0,0.3203872347176829,0.0,100,110,120,130,140,170,350,370,1300,1300,1300
POST,/questionnaire/visitors/{id}/visitor-introduction/,192,0,120.0,134.4728802090079,73.87019999441691,536.4467000181321,313.0,0.3203872347176829,0.0,120,120,130,140,180,260,410,450,540,540,540
GET,/questionnaire/visitors/{id}/visitor-sex/,192,0,100.0,115.51076666758793,66.17450001067482,391.2797000084538,20192.0,0.3203872347176829,0.0,100,110,120,120,140,190,380,390,390,390,390
POST,/questionnaire/visitors/{id}/visitor-sex/,192,0,120.0,130.50696302085876,73.10519999009557,451.0790000203997,313.0,0.3203872347176829,0.0,120,120,130,130,160,250,390,450,450,450,450
GET,/questionnaire/visitors/{id}/visitor-usual-address-details/,192,0,100.0,114.17546510241057,61.5049000189174,391.9574999890756,23375.0,0.3203872347176829,0.0,100,110,120,120,140,180,340,380,390,390,390
POST,/questionnaire/visitors/{id}/visitor-usual-address-details/,192,0,120.0,136.64563124984852,81.61480000126176,572.4316999840084,237.0,0.3203872347176829,0.0,120,130,140,150,180,260,410,440,570,570,570
GET,/questionnaire/visitors/{id}/visitor-usual-address/,192,0,100.0,117.41782135307706,68.87590000405908,613.8638000120409,20322.0,0.3203872347176829,0.0,100,110,120,130,150,170,350,390,610,610,610
POST,/questionnaire/visitors/{id}/visitor-usual-address/,192,0,120.0,146.10120833291754,77.00419999309815,553.4069999994244,329.0,0.3203872347176829,0.0,120,130,140,150,230,310,430,530,550,550,550
POST,/questionnaire/who-else-lives-here/,201,0,120.0,140.80859004955423,71.12780000898056,562.1189000084996,375.0,0.3354053863450743,0.0,120,130,140,150,180,280,450,460,560,560,560
GET,/session,202,0,190.0,226.3205430705543,112.5330000068061,1076.9371000060346,237.0,0.33707406985922883,0.0,190,210,230,250,410,470,560,580,1100,1100,1100
GET,/submitted/thank-you/,192,0,84,101.10131041680386,49.67179999221116,397.61109999381006,18601.0,0.3203872347176829,0.0,84,90,95,100,130,290,360,380,400,400,400
