Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/questionnaire/do-you-usually-live-here/,200,0,120.0,161.73945800081128,56.704899994656444,647.9845000139903,20645.0,0.6676237310526262,0.0,120,170,190,210,280,340,500,590,650,650,650
POST,/questionnaire/do-you-usually-live-here/,200,0,130.0,180.9678754999186,78.72700001462363,716.7390999966301,307.0,0.6676237310526262,0.0,140,180,220,240,340,400,560,650,720,720,720
GET,/questionnaire/household/people-living-here-add-person/,200,0,140.0,173.98914800141938,61.650299991015345,540.6469999870751,18372.0,0.6676237310526262,0.0,150,170,200,220,320,400,500,520,540,540,540
POST,/questionnaire/household/people-living-here-add-person/,200,0,130.0,159.7656310000457,65.83999999566004,482.6351999945473,275.0,0.6676237310526262,0.0,130,160,190,210,260,320,410,430,480,480,480
GET,/questionnaire/household/{id}/a-level/,396,0,170.0,207.90622651515554,66.43840001197532,749.8238999978639,22951.80808080808,1.3218949874841999,0.0,170,210,250,290,390,450,490,540,750,750,750
POST,/questionnaire/household/{id}/a-level/,395,0,200.0,232.74374481023855,82.19270000699908,680.5878000159282,281.0,1.3185568688289369,0.0,200,240,290,310,380,480,570,600,680,680,680
GET,/questionnaire/household/{id}/another-address/,400,0,150.0,182.55267650078167,66.5617999911774,712.2379999782424,21200.0,1.3352474621052524,0.0,150,190,220,240,300,390,460,500,710,710,710
POST,/questionnaire/household/{id}/another-address/,400,0,180.0,208.68820849922486,78.19540001219139,520.301999989897,297.0,1.3352474621052524,0.0,190,230,260,270,320,400,470,500,520,520,520
GET,/questionnaire/household/{id}/apprenticeship/,400,0,150.0,193.72544424972148,69.64090000838041,696.5447999828029,18842.0,1.3352474621052524,0.0,150,190,230,280,370,440,480,510,700,700,700
POST,/questionnaire/household/{id}/apprenticeship/,400,0,200.0,229.3333302494284,81.89820000552572,642.9618000111077,315.0,1.3352474621052524,0.0,200,240,280,310,400,460,540,570,640,640,640
GET,/questionnaire/household/{id}/armed-forces/,387,0,170.0,202.38738682196845,71.06270000804216,643.2172000058927,21757.294573643412,1.2918519195868317,0.0,170,200,240,270,370,430,500,550,640,640,640
POST,/questionnaire/household/{id}/armed-forces/,379,0,190.0,220.44580527724105,80.61800000723451,632.5243999890517,339.0,1.2651469703447267,0.0,190,250,280,300,370,410,500,580,630,630,630
GET,/questionnaire/household/{id}/business-name/,353,0,150.0,182.9182949006523,67.26279997383244,670.0509000220336,19258.070821529745,1.1783558853078853,0.0,150,180,210,240,340,390,430,460,670,670,670
POST,/questionnaire/household/{id}/business-name/,342,0,170.0,200.8911754392368,87.14930000132881,535.8247999974992,291.0,1.1416365800999908,0.0,170,210,240,270,340,390,460,500,540,540,540
GET,/questionnaire/household/{id}/business-type/,329,0,140.0,167.72995258367968,62.675599998328835,645.2811000053771,18100.23404255319,1.09824103758157,0.0,140,160,190,220,310,360,450,470,650,650,650
POST,/questionnaire/household/{id}/business-type/,318,0,170.0,199.97449496774877,77.90279999608174,554.8155000142287,305.0,1.0615217323736756,0.0,180,210,240,260,330,410,460,510,550,550,550
GET,/questionnaire/household/{id}/confirm-age/,400,0,150.0,186.393737500548,70.81839998136275,680.4226999811362,18418.0,1.3352474621052524,0.0,150,190,210,240,350,420,480,520,680,680,680
POST,/questionnaire/household/{id}/confirm-age/,400,0,180.0,206.05601825023768,78.23479999206029,576.1846000095829,279.0,1.3352474621052524,0.0,180,220,250,260,320,420,500,530,580,580,580
GET,/questionnaire/household/{id}/confirm-who-is-answering/,400,0,120.0,143.23642600051244,66.08859999687411,727.0407000032719,18508.0,1.3352474621052524,0.0,120,140,160,170,220,320,360,400,730,730,730
POST,/questionnaire/household/{id}/confirm-who-is-answering/,400,0,160.0,194.43679274918395,76.46060001570731,1035.2473999955691,299.0,1.3352474621052524,0.0,160,210,240,260,320,400,510,540,1000,1000,1000
GET,/questionnaire/household/{id}/country-of-birth/,400,0,150.0,179.81146424986946,67.8079999925103,517.8006000060122,21354.5,1.3352474621052524,0.0,150,190,210,230,300,380,440,470,520,520,520
POST,/questionnaire/household/{id}/country-of-birth/,400,0,190.0,219.19823474971054,75.51740002236329,776.4656999788713,315.0,1.3352474621052524,0.0,200,230,270,290,350,420,510,560,780,780,780
GET,/questionnaire/household/{id}/date-of-birth/,400,0,140.0,162.89234175041202,64.00559999747202,660.4229000222404,18846.0,1.3352474621052524,0.0,140,160,180,210,280,350,400,460,660,660,660
POST,/questionnaire/household/{id}/date-of-birth/,400,0,180.0,204.22796175022086,83.09149998240173,643.0085000174586,295.0,1.3352474621052524,0.0,180,220,250,270,350,410,460,500,640,640,640
GET,/questionnaire/household/{id}/degree-level-or-above/,399,0,160.0,192.35727042636663,65.37460000254214,669.4971999968402,21534.954887218046,1.3319093434499893,0.0,160,190,230,250,360,430,490,540,670,670,670
POST,/questionnaire/household/{id}/degree-level-or-above/,398,0,200.0,221.8340472358451,80.27350000338629,578.5545999824535,291.0,1.3285712247947261,0.0,200,240,270,290,380,420,480,560,580,580,580
GET,/questionnaire/household/{id}/employment-status-last-seven-days/,377,0,160.0,189.2737180371466,75.42280000052415,661.6877999913413,22685.840848806365,1.2584707330342004,0.0,160,200,230,250,320,400,450,490,660,660,660
POST,/questionnaire/household/{id}/employment-status-last-seven-days/,367,0,190.0,214.7010594009414,84.83239999623038,637.8929000056814,315.0,1.2250895464815692,0.0,190,240,270,290,350,410,470,520,640,640,640
GET,/questionnaire/household/{id}/ethnic-group/,400,0,170.0,199.48776475001068,59.96349998167716,876.0541999945417,24311.0,1.3352474621052524,0.0,170,200,230,250,360,450,510,690,880,880,880
POST,/questionnaire/household/{id}/ethnic-group/,400,0,190.0,223.61401524925896,77.02460000291467,658.6183999897912,309.0,1.3352474621052524,0.0,190,230,270,300,400,470,540,570,660,660,660
GET,/questionnaire/household/{id}/gcse/,394,0,170.0,202.48597106724378,72.77129997964948,607.8706000116654,22798.710659898476,1.3152187501736736,0.0,170,210,260,280,360,400,470,540,610,610,610
POST,/questionnaire/household/{id}/gcse/,388,0,200.0,223.56289304065587,73.7377000041306,661.2849999801256,297.0,1.2951900382420949,0.0,200,240,280,300,380,430,490,540,660,660,660
GET,/questionnaire/household/{id}/gender-identity/,400,0,150.0,193.98136524963775,59.191000007558614,595.9995000157505,19773.0,1.3352474621052524,0.0,150,190,220,270,380,420,480,520,600,600,600
POST,/questionnaire/household/{id}/gender-identity/,400,0,190.0,228.99500674997398,79.6975000121165,670.4677999950945,327.0,1.3352474621052524,0.0,190,240,280,310,420,490,560,590,670,670,670
GET,/questionnaire/household/{id}/health-conditions-or-illnesses/,400,0,160.0,201.98977650041343,72.5545999885071,757.3794999916572,20745.0,1.3352474621052524,0.0,160,210,260,300,380,410,480,580,760,760,760
POST,/questionnaire/household/{id}/health-conditions-or-illnesses/,400,0,200.0,241.11994599967147,86.21350000612438,806.9010000035632,329.0,1.3352474621052524,0.0,200,250,300,340,440,510,570,650,810,810,810
GET,/questionnaire/household/{id}/health/,400,0,160.0,199.51221074945352,72.20580001012422,642.5229000160471,20052.0,1.3352474621052524,0.0,160,210,250,290,360,430,500,590,640,640,640
POST,/questionnaire/household/{id}/health/,400,0,190.0,233.831402500291,82.48209999874234,603.0351999797858,333.0,1.3352474621052524,0.0,190,250,300,340,420,500,530,580,600,600,600
GET,/questionnaire/household/{id}/hours-worked/,313,0,130.0,166.53345527152305,68.44030000502244,495.3582000161987,20148.607028753995,1.0448311390973601,0.0,130,170,190,210,290,360,400,410,500,500,500
POST,/questionnaire/household/{id}/hours-worked/,310,0,170.0,196.20447612880173,78.96109999273904,602.7106000110507,301.0,1.0348167831315707,0.0,170,210,240,260,320,390,460,520,600,600,600
GET,/questionnaire/household/{id}/in-education/,400,0,150.0,182.99582699975872,70.93799998983741,544.1075999988243,18334.0,1.3352474621052524,0.0,150,190,210,240,330,400,450,500,540,540,540
POST,/questionnaire/household/{id}/in-education/,400,0,190.0,211.18176675059658,87.19580000615679,635.0707999954466,305.0,1.3352474621052524,0.0,190,220,250,280,330,420,520,580,640,640,640
GET,/questionnaire/household/{id}/individual-coronavirus-circumstances/,400,0,110.0,133.33433300031174,66.61930002155714,506.7327000142541,16575.5,1.3352474621052524,0.0,110,130,140,160,210,330,370,380,510,510,510
POST,/questionnaire/household/{id}/individual-coronavirus-circumstances/,400,0,130.0,164.02750025001296,78.58539998414926,543.8515999994706,321.0,1.3352474621052524,0.0,130,160,190,210,280,380,420,470,540,540,540
GET,/questionnaire/household/{id}/individual-introduction/,400,0,120.0,134.92121375078568,57.78649999410845,457.434000010835,17668.0,1.3352474621052524,0.0,120,130,150,160,200,320,380,380,460,460,460
POST,/questionnaire/household/{id}/individual-introduction/,400,0,130.0,153.10148824966745,74.60289998562075,481.18539998540655,345.0,1.3352474621052524,0.0,130,150,180,190,240,330,400,450,480,480,480
GET,/questionnaire/household/{id}/job-description/,334,0,140.0,157.11561676620542,64.58370000473224,505.3269999916665,17735.82634730539,1.1149316308578858,0.0,140,160,180,190,240,340,420,460,510,510,510
POST,/questionnaire/household/{id}/job-description/,330,0,160.0,188.31910636403006,77.04390000435524,588.3406000211835,299.0,1.1015791562368333,0.0,160,210,230,240,290,350,500,530,590,590,590
GET,/questionnaire/household/{id}/job-title/,342,0,140.0,174.14002192888492,67.39609999931417,661.4696999895386,18005.13450292398,1.1416365800999908,0.0,140,170,190,210,330,420,460,540,660,660,660
POST,/questionnaire/household/{id}/job-title/,335,0,160.0,186.39974895562392,79.77630000095814,761.3816999946721,303.0,1.1182697495131488,0.0,160,190,210,230,290,380,500,560,760,760,760
GET,/questionnaire/household/{id}/location-one-year-ago/,400,0,160.0,188.56383225036552,64.1726000176277,569.0123999956995,20685.0,1.3352474621052524,0.0,160,190,230,250,340,400,440,500,570,570,570
POST,/questionnaire/household/{id}/location-one-year-ago/,400,0,180.0,208.01479025052686,83.4024999930989,601.9569000054616,307.0,1.3352474621052524,0.0,180,220,250,270,340,420,520,550,600,600,600
GET,/questionnaire/household/{id}/look-after-or-support-others/,400,0,160.0,215.46590224919782,64.17030000011437,862.2912999999244,22041.0,1.3352474621052524,0.0,160,230,280,330,400,500,610,650,860,860,860
POST,/questionnaire/household/{id}/look-after-or-support-others/,400,0,200.0,249.99834625145013,89.6915000048466,719.8204000014812,309.0,1.3352474621052524,0.0,200,270,320,350,460,540,590,610,720,720,720
GET,/questionnaire/household/{id}/main-job-introduction/,366,0,140.0,172.92161557409605,65.92940000700764,524.8542999906931,16693.33879781421,1.221751427826306,0.0,140,180,210,230,290,370,430,470,520,520,520
POST,/questionnaire/household/{id}/main-job-introduction/,363,0,170.0,199.57664462883017,71.81049999780953,572.5562000006903,303.0,1.2117370718605165,0.0,170,210,240,270,320,410,490,500,570,570,570
GET,/questionnaire/household/{id}/main-job-status/,362,0,150.0,180.89687651941728,69.91659998311661,636.2452000030316,19711.03314917127,1.2083989532052535,0.0,150,190,220,240,310,370,430,470,640,640,640
POST,/questionnaire/household/{id}/main-job-status/,355,0,170.0,205.33569211289483,83.8240000011865,678.5747999965679,299.0,1.1850321226184115,0.0,170,210,250,270,350,420,490,580,680,680,680
GET,/questionnaire/household/{id}/main-language/,400,0,160.0,189.84212524934264,62.69439999596216,626.2904000177514,20491.5,1.3352474621052524,0.0,160,200,230,250,330,390,490,560,630,630,630
POST,/questionnaire/household/{id}/main-language/,400,0,200.0,241.87114800006384,84.76699999300763,637.6162999949884,291.0,1.3352474621052524,0.0,200,260,310,350,430,480,560,590,640,640,640
GET,/questionnaire/household/{id}/mainly-work-in-uk/,100,0,150.0,166.60127299837768,75.29939999221824,449.6252999815624,18604.0,0.3338118655263131,0.0,150,170,190,200,270,360,410,450,450,450,450
POST,/questionnaire/household/{id}/mainly-work-in-uk/,100,0,200.0,212.3555169996689,83.71969999279827,437.4850000021979,307.0,0.3338118655263131,0.0,200,240,260,280,320,360,430,440,440,440,440
GET,/questionnaire/household/{id}/marital-or-civil-partnership-status/,400,0,160.0,189.5491189990571,73.51449999259785,610.8086999738589,24261.0,1.3352474621052524,0.0,160,200,230,260,350,400,480,520,610,610,610
POST,/questionnaire/household/{id}/marital-or-civil-partnership-status/,400,0,180.0,207.98407074929855,78.87720002327114,648.2042999996338,315.0,1.3352474621052524,0.0,180,220,260,280,340,400,490,530,650,650,650
GET,/questionnaire/household/{id}/national-identity/,400,0,160.0,188.9428102497186,60.62100001145154,622.0878000021912,20956.5,1.3352474621052524,0.0,160,190,220,240,320,400,480,530,620,620,620
POST,/questionnaire/household/{id}/national-identity/,400,0,200.0,232.1063365007285,88.4360000200104,796.8698999902699,297.0,1.3352474621052524,0.0,200,240,280,300,400,510,590,630,800,800,800
GET,/questionnaire/household/{id}/nvq-level/,398,0,160.0,192.70437562808362,67.00919999275357,691.7144999897573,23012.904522613066,1.3285712247947261,0.0,160,200,240,270,330,390,460,550,690,690,690
POST,/questionnaire/household/{id}/nvq-level/,396,0,200.0,235.7697106053085,68.54770000791177,775.8976999903098,287.0,1.3218949874841999,0.0,200,250,300,340,430,500,550,590,780,780,780
GET,/questionnaire/household/{id}/passports/,400,0,160.0,197.4836149992916,59.921200008830056,835.0357000017539,20432.5,1.3352474621052524,0.0,160,200,230,280,370,420,530,570,840,840,840
POST,/questionnaire/household/{id}/passports/,400,0,210.0,238.3030329997564,75.32080000964925,653.7000999960583,285.0,1.3352474621052524,0.0,210,270,290,320,420,460,540,580,650,650,650
GET,/questionnaire/household/{id}/qualifications-introduction/,400,0,140.0,176.4080280005146,64.00000001303852,560.397399996873,16578.5,1.3352474621052524,0.0,140,170,210,240,350,390,440,500,560,560,560
POST,/questionnaire/household/{id}/qualifications-introduction/,400,0,160.0,206.00887300039176,65.05430000834167,747.3781000007875,301.0,1.3352474621052524,0.0,160,210,250,280,380,460,520,620,750,750,750
GET,/questionnaire/household/{id}/religion/,400,0,160.0,201.906247250663,66.45410001510754,627.8101000061724,23395.5,1.3352474621052524,0.0,160,210,250,270,370,420,480,530,630,630,630
POST,/questionnaire/household/{id}/religion/,400,0,200.0,228.18845824927848,81.90729998750612,641.4267000218388,299.0,1.3352474621052524,0.0,200,240,290,320,390,460,520,560,640,640,640
GET,/questionnaire/household/{id}/sex-of-current-spouse/,400,0,150.0,177.18951574985113,73.46790001611225,593.4522000025027,18515.0,1.3352474621052524,0.0,150,190,210,230,300,360,410,460,590,590,590
POST,/questionnaire/household/{id}/sex-of-current-spouse/,400,0,190.0,204.74666674912442,85.42449999367818,673.0309999838937,303.0,1.3352474621052524,0.0,190,230,260,270,320,350,430,470,670,670,670
GET,/questionnaire/household/{id}/sex/,400,0,150.0,181.0429157497856,72.59850000264123,662.509100016905,18439.0,1.3352474621052524,0.0,150,180,210,240,340,390,450,470,660,660,660
POST,/questionnaire/household/{id}/sex/,400,0,190.0,215.65719799946237,87.70939998794347,749.6998000133317,343.0,1.3352474621052524,0.0,190,230,270,290,360,430,500,540,750,750,750
GET,/questionnaire/household/{id}/sexual-orientation/,400,0,150.0,196.12993649912823,75.4229000012856,968.4287999989465,23321.0,1.3352474621052524,0.0,150,200,230,260,360,430,500,570,970,970,970
POST,/questionnaire/household/{id}/sexual-orientation/,400,0,200.0,234.09255125057825,80.97270000143908,692.3630000092089,303.0,1.3352474621052524,0.0,200,250,280,310,420,490,580,650,690,690,690
GET,/questionnaire/household/{id}/supervise-others/,318,0,140.0,164.28065377323443,71.11580000491813,599.5235999871511,18538.584905660377,1.0615217323736756,0.0,140,160,180,200,260,370,430,470,600,600,600
POST,/questionnaire/household/{id}/supervise-others/,313,0,170.0,187.0097568693434,87.2864999982994,518.8013000006322,297.0,1.0448311390973601,0.0,170,200,220,240,290,340,430,490,520,520,520
GET,/questionnaire/household/{id}/travel-to-work/,309,0,150.0,171.10854724953688,70.767800003523,560.0123000040185,24635.873786407767,1.0314786644763074,0.0,150,170,200,210,280,360,450,480,560,560,560
POST,/questionnaire/household/{id}/travel-to-work/,304,0,170.0,192.37776217089146,94.3760999944061,513.4622000041418,301.0,1.014788071199992,0.0,170,200,230,250,300,330,420,470,510,510,510
GET,/questionnaire/household/{id}/what-is-your-name/,200,0,120.0,160.15519900029176,52.873099979478866,589.1817999945488,18151.0,0.6676237310526262,0.0,120,140,180,210,320,370,500,530,590,590,590
POST,/questionnaire/household/{id}/what-is-your-name/,200,0,150.0,187.71074300064356,67.41970000439323,608.4551000094507,277.0,0.6676237310526262,0.0,150,190,220,240,350,440,530,610,610,610,610
GET,/questionnaire/household/{id}/white-ethnic-group/,400,0,160.0,192.97149624944723,70.18469998729415,718.0503999989014,23032.5,1.3352474621052524,0.0,160,200,230,260,360,420,470,490,720,720,720
POST,/questionnaire/household/{id}/white-ethnic-group/,400,0,200.0,240.9987972494855,89.89770000334829,774.3104000110179,289.0,1.3352474621052524,0.0,210,270,310,330,420,480,550,650,770,770,770
GET,/questionnaire/household/{id}/workplace-address/,100,0,150.0,186.68924799974775,97.2485999809578,527.1907999995165,25170.0,0.3338118655263131,0.0,160,190,210,240,340,410,450,530,530,530,530
POST,/questionnaire/household/{id}/workplace-address/,100,0,170.0,187.58251700084656,76.3685000129044,487.5220999820158,237.0,0.3338118655263131,0.0,170,200,230,240,290,320,470,490,490,490,490
GET,/questionnaire/household/{id}/workplace-type/,304,0,150.0,170.04357335673902,76.85870002023876,559.0969000186305,24412.78947368421,1.014788071199992,0.0,150,170,200,210,280,330,430,470,560,560,560
POST,/questionnaire/household/{id}/workplace-type/,301,0,160.0,188.55225249093823,90.24570000474341,648.0107999814209,260.48837209302326,1.0047737152342024,0.0,160,180,210,230,310,410,480,520,650,650,650
GET,/questionnaire/number-of-bedrooms/,200,0,110.0,130.26282400052878,51.54620000394061,441.00230000913143,17616.0,0.6676237310526262,0.0,110,120,130,140,210,360,400,410,440,440,440
POST,/questionnaire/number-of-bedrooms/,200,0,120.0,145.937620500481,63.128799985861406,472.1962000185158,269.0,0.6676237310526262,0.0,120,150,160,180,230,290,430,430,470,470,470
GET,/questionnaire/number-of-vehicles/,200,0,110.0,134.70145699975546,61.773199995514005,582.7763999986928,22024.0,0.6676237310526262,0.0,110,130,150,150,190,330,410,450,580,580,580
POST,/questionnaire/number-of-vehicles/,200,0,120.0,135.8137324990821,63.260599999921396,405.2732000127435,237.0,0.6676237310526262,0.0,120,140,160,170,200,230,290,360,410,410,410
GET,/questionnaire/own-or-rent/,200,0,110.0,132.43155599935562,69.87219999427907,421.7251999943983,20979.0,0.6676237310526262,0.0,110,130,140,150,190,340,390,400,420,420,420
POST,/questionnaire/own-or-rent/,200,0,120.0,145.63161050027702,68.37050002650358,452.1841000241693,275.0,0.6676237310526262,0.0,120,140,170,190,220,270,410,440,450,450,450
GET,/questionnaire/people-living-here/,200,0,130.0,154.73832150091766,63.49269999191165,565.8533000096213,22356.0,0.6676237310526262,0.0,130,160,180,190,260,340,420,440,570,570,570
POST,/questionnaire/people-living-here/,200,0,130.0,157.32154500001343,75.42870001634583,712.1415000001434,293.0,0.6676237310526262,0.0,130,160,180,190,250,300,450,550,710,710,710
GET,/questionnaire/people-who-live-here-introduction/,200,0,120.0,151.74621950092842,66.45000001299195,455.26009998866357,18830.0,0.6676237310526262,0.0,120,150,180,190,280,350,420,450,460,460,460
POST,/questionnaire/people-who-live-here-introduction/,200,0,120.0,147.83176199998707,64.10570000298321,504.733399982797,287.0,0.6676237310526262,0.0,120,160,180,200,260,300,380,430,500,500,500
GET,/questionnaire/relationships-introduction/,200,0,90,116.4768289992935,53.089699998963624,480.006300000241,15850.0,0.6676237310526262,0.0,91,110,120,130,170,330,350,370,480,480,480
POST,/questionnaire/relationships-introduction/,200,0,100,126.55315949945361,59.224900003755465,449.27799998549744,265.0,0.6676237310526262,0.0,100,120,130,150,220,250,400,440,450,450,450
GET,/questionnaire/relationships/,200,0,83,112.6145644983626,44.63650000980124,497.1559999976307,319.0,0.6676237310526262,0.0,83,95,110,120,260,330,420,450,500,500,500
GET,/questionnaire/relationships/household/{id}/to/{id}/,200,0,120.0,152.2808785000234,60.2853000164032,828.3311999985017,28286.0,0.6676237310526262,0.0,120,150,170,190,270,340,440,480,830,830,830
POST,/questionnaire/relationships/household/{id}/to/{id}/,200,0,160.0,186.0399894991133,76.99610001873225,589.6520999958739,237.0,0.6676237310526262,0.0,160,180,210,240,330,460,550,590,590,590,590
GET,/questionnaire/rooms-shared-with-another-household/,200,0,110.0,129.64913649935625,57.54360000719316,465.69360001012683,20668.0,0.6676237310526262,0.0,110,130,140,150,180,330,390,460,470,470,470
POST,/questionnaire/rooms-shared-with-another-household/,200,0,120.0,133.74076599939144,67.55519998841919,505.2756000077352,275.0,0.6676237310526262,0.0,120,140,150,160,190,230,370,400,510,510,510
GET,/questionnaire/sections/people-who-live-here-and-overnight-visitors/,200,0,110.0,130.53070250025485,61.97720000636764,373.85380000341684,23732.0,0.6676237310526262,0.0,110,130,160,170,190,330,350,370,370,370,370
POST,/questionnaire/sections/people-who-live-here-and-overnight-visitors/,200,0,82,104.30705149992718,44.18900000746362,430.98110001301393,237.0,0.6676237310526262,0.0,82,93,100,120,190,230,380,420,430,430,430
GET,/questionnaire/type-of-house/,200,0,100.0,115.60763100191252,57.85119999200106,456.27259998582304,19292.0,0.6676237310526262,0.0,100,110,130,140,160,190,320,420,460,460,460
POST,/questionnaire/type-of-house/,200,0,110.0,141.60205500069424,67.06430000485852,500.32749999081716,309.0,0.6676237310526262,0.0,110,140,160,180,220,260,430,480,500,500,500
GET,/questionnaire/visitors/any-more-visitors-add-visitor/?previous=any-visitors,200,0,110.0,133.445837997715,58.77830000827089,529.65540002333,19836.0,0.6676237310526262,0.0,110,130,140,150,200,340,360,480,530,530,530
POST,/questionnaire/visitors/any-more-visitors-add-visitor/?previous=any-visitors,200,0,120.0,145.72702599980403,60.64609999884851,573.2505999912973,273.0,0.6676237310526262,0.0,120,150,170,190,230,320,440,470,570,570,570
GET,/questionnaire/visitors/{id}/visitor-date-of-birth/,100,0,140.0,167.2637720021885,80.53149998886511,456.0920000076294,20913.0,0.3338118655263131,0.0,140,170,200,220,300,340,420,460,460,460,460
POST,/questionnaire/visitors/{id}/visitor-date-of-birth/,100,0,160.0,185.61887499847217,77.29279997874983,550.0660999969114,293.0,0.3338118655263131,0.0,160,200,220,240,300,400,510,550,550,550,550
GET,/questionnaire/visitors/{id}/visitor-introduction/,100,0,130.0,144.45324699918274,66.53469998855144,405.13410000130534,16555.0,0.3338118655263131,0.0,130,150,160,170,220,310,390,410,410,410,410
POST,/questionnaire/visitors/{id}/visitor-introduction/,100,0,160.0,193.63777399790706,71.09039998613298,527.7184000005946,313.0,0.3338118655263131,0.0,160,190,250,270,370,430,520,530,530,530,530
GET,/questionnaire/visitors/{id}/visitor-sex/,100,0,130.0,162.4523349982337,69.44059999659657,480.81720000482164,20192.0,0.3338118655263131,0.0,130,160,200,210,290,390,450,480,480,480,480
POST,/questionnaire/visitors/{id}/visitor-sex/,100,0,170.0,215.6711319994065,74.96110000647604,855.2974000049289,313.0,0.3338118655263131,0.0,170,200,220,270,430,550,660,860,860,860,860
GET,/questionnaire/visitors/{id}/visitor-usual-address-details/,100,0,160.0,223.58971900015604,75.3825000138022,677.8130000166129,23389.0,0.3338118655263131,0.0,170,210,290,360,460,510,640,680,680,680,680
POST,/questionnaire/visitors/{id}/visitor-usual-address-details/,100,0,180.0,226.40039300138596,74.48700000531971,691.2656000058632,237.0,0.3338118655263131,0.0,180,220,270,300,430,620,660,690,690,690,690
GET,/questionnaire/visitors/{id}/visitor-usual-address/,100,0,160.0,194.67937600187724,75.37420000880957,690.8197999873664,20322.0,0.3338118655263131,0.0,160,190,230,240,380,480,610,690,690,690,690
POST,/questionnaire/visitors/{id}/visitor-usual-address/,100,0,180.0,207.69750399980694,76.72350000939332,621.2103999860119,329.0,0.3338118655263131,0.0,180,210,250,270,370,450,610,620,620,620,620
POST,/questionnaire/who-else-lives-here/,200,0,170.0,193.25231700015138,74.69780000974424,481.6110999963712,375.0,0.6676237310526262,0.0,170,200,230,270,340,410,450,480,480,480,480
GET,/session,200,0,610.0,656.0433645005105,164.7776000027079,1895.2155000006314,237.0,0.6676237310526262,0.0,640,860,950,1000,1200,1300,1500,1700,1900,1900,1900
GET,/submitted/thank-you/,100,0,110.0,158.2289040015894,43.76060000504367,674.5651999954134,18599.0,0.3338118655263131,0.0,120,140,180,190,310,450,500,670,670,670,670
