Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
POST,/questionnaire/household/{id}/apprenticeship/,301,0,250.0,282.1721764127848,85.74989999760874,902.5110999937169,315.0,1.0059425890203997,0.0,250,310,350,380,480,540,670,690,900,900,900
GET,/questionnaire/household/{id}/armed-forces/,300,0,200.0,235.7969856671601,79.90690000588074,698.8811999908648,21751.0,1.0026005870635213,0.0,200,250,300,320,400,460,550,620,700,700,700
POST,/questionnaire/household/{id}/armed-forces/,300,0,230.0,273.23655033367686,85.48029998200946,962.7443999925163,339.0,1.0026005870635213,0.0,240,300,340,370,470,530,640,670,960,960,960
GET,/questionnaire/household/{id}/business-name/,300,0,190.0,216.53770133290286,79.43839998915792,829.0182999917306,19253.666666666668,1.0026005870635213,0.0,190,220,270,300,370,430,510,640,830,830,830
POST,/questionnaire/household/{id}/business-name/,300,0,210.0,255.56148633234747,99.09449997940101,820.6863999948837,291.0,1.0026005870635213,0.0,220,280,320,350,430,520,620,690,820,820,820
GET,/questionnaire/household/{id}/business-type/,300,0,180.0,213.4764053336888,76.58550000633113,617.2649000072852,18099.0,1.0026005870635213,0.0,180,220,250,280,390,470,520,580,620,620,620
POST,/questionnaire/household/{id}/business-type/,300,0,210.0,239.43464266708665,72.43900001049042,766.1028000002261,305.0,1.0026005870635213,0.0,210,260,300,320,410,480,620,710,770,770,770
GET,/questionnaire/household/{id}/confirm-age/,400,0,180.0,208.69751675025327,79.49980002013035,824.8893999843858,18418.0,1.3368007827513617,0.0,180,220,260,270,340,410,530,630,820,820,820
POST,/questionnaire/household/{id}/confirm-age/,400,0,220.0,257.4251339991315,80.42220000061207,646.9119999965187,279.0,1.3368007827513617,0.0,220,290,330,360,440,510,590,610,650,650,650
GET,/questionnaire/household/{id}/confirm-who-is-answering/,400,0,170.0,200.4014304996963,64.86799998674542,742.8750999970362,18508.0,1.3368007827513617,0.0,170,210,240,260,360,450,500,530,740,740,740
POST,/questionnaire/household/{id}/confirm-who-is-answering/,400,0,210.0,245.8533342499868,72.7795000129845,684.3468000006396,299.0,1.3368007827513617,0.0,210,260,310,350,440,490,540,590,680,680,680
GET,/questionnaire/household/{id}/country-of-birth/,396,0,200.0,229.2220838368086,70.6345000071451,774.0632999921218,21354.282828282827,1.3234327749238481,0.0,200,240,280,320,390,430,540,640,770,770,770
POST,/questionnaire/household/{id}/country-of-birth/,388,0,240.0,270.1926966481776,94.67640001093969,778.6327000067104,315.0,1.2966967592688208,0.0,240,290,330,370,460,530,630,650,780,780,780
GET,/questionnaire/household/{id}/date-of-birth/,400,0,180.0,212.60483650003152,58.78809999558143,624.5276999834459,18846.0,1.3368007827513617,0.0,180,230,270,300,370,430,500,560,620,620,620
POST,/questionnaire/household/{id}/date-of-birth/,400,0,220.0,254.4542394997552,82.28250002139248,811.099499987904,295.0,1.3368007827513617,0.0,220,280,330,350,420,480,550,710,810,810,810
GET,/questionnaire/household/{id}/degree-level-or-above/,301,0,210.0,243.99771860493595,75.19820000743493,867.280300008133,21529.07973421927,1.0059425890203997,0.0,210,260,300,320,410,510,590,740,870,870,870
POST,/questionnaire/household/{id}/degree-level-or-above/,301,0,240.0,278.35012126235955,89.68209999147803,853.2379000098445,291.0,1.0059425890203997,0.0,240,300,340,370,480,570,620,700,850,850,850
GET,/questionnaire/household/{id}/employment-status-last-seven-days/,300,0,200.0,241.4244996671914,76.84520000475459,867.3571000108495,22680.666666666668,1.0026005870635213,0.0,210,250,290,330,420,490,620,680,870,870,870
POST,/questionnaire/household/{id}/employment-status-last-seven-days/,300,0,230.0,262.296731332414,93.83269998943433,838.600499992026,315.0,1.0026005870635213,0.0,230,280,320,350,430,530,660,740,840,840,840
GET,/questionnaire/household/{id}/ethnic-group/,377,0,200.0,242.98215543790116,76.93129999097437,888.8608000124805,24309.53580901857,1.2599347377431585,0.0,200,270,300,330,430,540,620,850,890,890,890
POST,/questionnaire/household/{id}/ethnic-group/,370,0,240.0,278.74786243176186,103.59660000540316,770.2320999815129,309.0,1.2365407240450095,0.0,240,310,360,380,470,560,680,740,770,770,770
GET,/questionnaire/household/{id}/gcse/,300,0,200.0,238.5020256662392,77.74179999250919,669.4303999829572,22792.666666666668,1.0026005870635213,0.0,200,250,300,320,410,530,630,670,670,670,670
POST,/questionnaire/household/{id}/gcse/,300,0,230.0,262.89558066491736,85.7741000072565,795.9481000143569,297.0,1.0026005870635213,0.0,230,280,320,350,420,520,670,730,800,800,800
GET,/questionnaire/household/{id}/gender-identity/,304,0,200.0,233.10538059195096,71.39540000935085,950.0725000107195,19766.052631578947,1.0159685948910349,0.0,200,250,280,310,380,450,530,570,950,950,950
POST,/questionnaire/household/{id}/gender-identity/,302,0,240.0,276.2871264906589,81.3860000052955,812.4162000021897,327.0,1.009284590977278,0.0,250,300,350,380,480,530,590,680,810,810,810
GET,/questionnaire/household/{id}/health-conditions-or-illnesses/,324,0,220.0,250.99516265546288,72.2296999883838,873.4396000218112,20739.83950617284,1.082808634028603,0.0,220,270,330,350,430,490,610,650,870,870,870
POST,/questionnaire/household/{id}/health-conditions-or-illnesses/,317,0,260.0,288.31549337688665,78.30449999892153,762.5286999973468,329.0,1.0594146203304542,0.0,260,320,350,390,480,550,660,710,760,760,760
GET,/questionnaire/household/{id}/health/,328,0,210.0,235.16910121951497,80.88800002587959,790.6386000104249,20047.39024390244,1.0961766418561165,0.0,210,250,290,310,420,490,580,630,790,790,790
POST,/questionnaire/household/{id}/health/,324,0,250.0,277.3879243829503,71.44220001646318,913.1056999904104,333.0,1.082808634028603,0.0,250,310,360,380,470,520,620,660,910,910,910
GET,/questionnaire/household/{id}/hours-worked/,300,0,190.0,216.3116820001354,78.87420000042766,717.5897000124678,20147.333333333332,1.0026005870635213,0.0,190,220,250,290,400,470,550,570,720,720,720
POST,/questionnaire/household/{id}/hours-worked/,300,0,240.0,268.87609266627504,93.1511000089813,766.3836000137962,301.0,1.0026005870635213,0.0,240,300,320,360,470,520,630,680,770,770,770
GET,/questionnaire/household/{id}/in-education/,397,0,180.0,215.55882493646578,79.91040000342764,664.3897000176366,18333.863979848866,1.3267747768807265,0.0,180,230,260,290,360,420,490,540,660,660,660
POST,/questionnaire/household/{id}/in-education/,397,0,240.0,278.3989272035203,81.76920001278631,847.0428000146057,305.0,1.3267747768807265,0.0,240,310,350,380,470,570,660,730,850,850,850
GET,/questionnaire/household/{id}/individual-coronavirus-circumstances/,400,0,160.0,187.93291500020132,63.48630000138655,639.8638999962714,16575.5,1.3368007827513617,0.0,160,200,230,250,320,390,450,490,640,640,640
POST,/questionnaire/household/{id}/individual-coronavirus-circumstances/,400,0,180.0,215.17143650002254,74.88979998743162,635.7951000100002,321.0,1.3368007827513617,0.0,180,220,270,300,390,470,530,580,640,640,640
GET,/questionnaire/household/{id}/individual-introduction/,400,0,150.0,178.37826924907858,72.77739999699406,555.535100022098,17668.0,1.3368007827513617,0.0,150,190,210,230,300,370,470,510,560,560,560
POST,/questionnaire/household/{id}/individual-introduction/,400,0,180.0,207.5550097512314,75.78019998618402,670.7588000281248,345.0,1.3368007827513617,0.0,180,230,260,280,350,420,490,510,670,670,670
GET,/questionnaire/household/{id}/job-description/,300,0,180.0,208.46288466564147,69.43910001427867,600.8485999773256,17734.333333333332,1.0026005870635213,0.0,180,230,270,290,360,410,520,550,600,600,600
POST,/questionnaire/household/{id}/job-description/,300,0,200.0,237.57721500121988,84.55490000778809,652.4624000012409,299.0,1.0026005870635213,0.0,200,250,300,330,430,480,560,590,650,650,650
GET,/questionnaire/household/{id}/job-title/,300,0,170.0,202.8090886666905,67.81179999234155,669.1313999763224,18003.333333333332,1.0026005870635213,0.0,170,200,240,270,370,430,510,570,670,670,670
POST,/questionnaire/household/{id}/job-title/,300,0,200.0,240.1520446674355,104.12319999886677,612.5859000021592,303.0,1.0026005870635213,0.0,200,260,300,330,410,490,540,590,610,610,610
GET,/questionnaire/household/{id}/location-one-year-ago/,387,0,200.0,231.91210103416165,59.43199998000637,918.3958999929018,20671.63049095607,1.2933547573119424,0.0,200,250,280,310,390,470,530,570,920,920,920
POST,/questionnaire/household/{id}/location-one-year-ago/,383,0,230.0,267.1692845951577,88.27539999037981,753.3824999991339,307.0,1.2799867494844288,0.0,230,280,320,370,470,560,640,660,750,750,750
GET,/questionnaire/household/{id}/look-after-or-support-others/,316,0,210.0,237.63945158244968,90.17529999255203,587.9339000093751,22035.151898734177,1.0560726183735758,0.0,210,250,290,320,410,460,510,540,590,590,590
POST,/questionnaire/household/{id}/look-after-or-support-others/,312,0,260.0,287.11240288575004,91.07970001059584,750.3208999987692,309.0,1.042704610546062,0.0,260,310,360,380,500,590,660,700,750,750,750
GET,/questionnaire/household/{id}/main-job-introduction/,300,0,190.0,220.23745633341605,76.88810001127422,825.3183000197168,16690.333333333332,1.0026005870635213,0.0,190,220,250,280,400,510,550,610,830,830,830
POST,/questionnaire/household/{id}/main-job-introduction/,300,0,200.0,241.54260400023,78.76800000667572,677.0702000067104,303.0,1.0026005870635213,0.0,200,240,300,340,440,520,590,630,680,680,680
GET,/questionnaire/household/{id}/main-job-status/,300,0,190.0,220.50838633372527,81.89600001787767,644.6566999948118,19705.666666666668,1.0026005870635213,0.0,190,230,260,300,400,490,580,620,640,640,640
POST,/questionnaire/household/{id}/main-job-status/,300,0,220.0,255.5887926670645,88.2681000221055,731.3291000027675,299.0,1.0026005870635213,0.0,220,270,310,350,450,540,650,670,730,730,730
GET,/questionnaire/household/{id}/main-language/,350,0,220.0,251.37304400127115,70.1071000075899,885.3209000080824,20488.285714285714,1.1697006849074414,0.0,220,270,310,360,460,520,620,640,890,890,890
POST,/questionnaire/household/{id}/main-language/,342,0,250.0,295.3368482456171,78.2947999832686,880.3338999859989,291.0,1.1429646692524142,0.0,250,310,380,410,530,640,700,760,880,880,880
GET,/questionnaire/household/{id}/mainly-work-in-uk/,100,0,190.0,229.47128400119254,77.3359999875538,552.6363999815658,18604.0,0.33420019568784043,0.0,190,240,270,290,440,500,540,550,550,550,550
POST,/questionnaire/household/{id}/mainly-work-in-uk/,100,0,220.0,253.2393040016177,101.51780000887811,680.6047999998555,307.0,0.33420019568784043,0.0,230,270,300,340,400,470,650,680,680,680,680
GET,/questionnaire/household/{id}/marital-or-civil-partnership-status/,400,0,200.0,230.22831650072476,73.46730001154356,704.6435999800451,24261.0,1.3368007827513617,0.0,200,240,280,320,410,480,570,620,700,700,700
POST,/questionnaire/household/{id}/marital-or-civil-partnership-status/,400,0,240.0,273.5015397502866,94.55850001540966,717.5403999863192,315.0,1.3368007827513617,0.0,250,300,350,390,470,540,580,610,720,720,720
GET,/questionnaire/household/{id}/national-identity/,383,0,200.0,227.67687545646731,70.49539999570698,826.8814999901224,20955.501305483027,1.2799867494844288,0.0,200,240,280,300,400,480,550,610,830,830,830
POST,/questionnaire/household/{id}/national-identity/,379,0,240.0,279.9017118734073,71.84720001532696,949.4847999885678,297.0,1.2666187416569152,0.0,240,300,340,380,480,570,650,740,950,950,950
GET,/questionnaire/household/{id}/nvq-level/,301,0,210.0,243.58835946867146,73.3131000015419,722.5292999937665,23006.750830564783,1.0059425890203997,0.0,210,260,300,340,450,530,560,590,720,720,720
POST,/questionnaire/household/{id}/nvq-level/,301,0,250.0,279.48268770744585,87.63419999741018,835.6955999915954,287.0,1.0059425890203997,0.0,250,300,350,380,460,560,650,680,840,840,840
GET,/questionnaire/household/{id}/passports/,339,0,210.0,244.94648584040021,74.29179997416213,730.8615999936592,20428.631268436577,1.132938663381779,0.0,210,260,310,330,440,550,620,660,730,730,730
POST,/questionnaire/household/{id}/passports/,329,0,260.0,284.99367629242624,85.41610001702793,804.5388000027742,285.0,1.099518643812995,0.0,260,300,360,390,490,570,620,640,800,800,800
GET,/questionnaire/household/{id}/qualifications-introduction/,302,0,200.0,232.38783178684096,82.91510000708513,732.1563999867067,16575.417218543047,1.009284590977278,0.0,210,250,290,330,390,450,530,640,730,730,730
POST,/questionnaire/household/{id}/qualifications-introduction/,302,0,230.0,266.7657635754841,85.94770001946017,852.040500001749,301.0,1.009284590977278,0.0,240,300,340,360,440,520,680,710,850,850,850
GET,/questionnaire/household/{id}/religion/,362,0,210.0,243.73588314889648,74.88969998667017,815.8941000001505,23393.24309392265,1.2098047083899823,0.0,210,260,300,340,440,520,580,660,820,820,820
POST,/questionnaire/household/{id}/religion/,351,0,250.0,290.64486210799623,88.02989998366684,967.5885000033304,299.0,1.1730426868643198,0.0,250,310,370,410,500,610,700,730,970,970,970
GET,/questionnaire/household/{id}/sex-of-current-spouse/,399,0,200.0,236.86796065207213,71.8602999986615,722.9675999842584,18514.947368421053,1.3334587807944833,0.0,200,250,300,330,420,470,530,600,720,720,720
POST,/questionnaire/household/{id}/sex-of-current-spouse/,399,0,230.0,267.20636992452415,86.81710000382736,789.1984999878332,303.0,1.3334587807944833,0.0,230,290,330,360,450,540,630,660,790,790,790
GET,/questionnaire/household/{id}/sex/,400,0,190.0,218.94593575016188,79.2788999970071,725.4260000190698,18439.0,1.3368007827513617,0.0,190,240,270,290,360,410,530,630,730,730,730
POST,/questionnaire/household/{id}/sex/,400,0,230.0,267.14625524924486,96.77390000433661,810.3808000159916,343.0,1.3368007827513617,0.0,230,290,330,380,470,540,620,640,810,810,810
GET,/questionnaire/household/{id}/sexual-orientation/,312,0,220.0,241.31365801393912,84.63310002116486,821.9884000136517,23314.23076923077,1.042704610546062,0.0,220,260,300,330,410,490,560,610,820,820,820
POST,/questionnaire/household/{id}/sexual-orientation/,305,0,250.0,272.9357590167936,92.57080001407303,737.698899989482,303.0,1.0193105968479133,0.0,250,310,340,370,450,500,580,600,740,740,740
GET,/questionnaire/household/{id}/supervise-others/,300,0,180.0,213.84475899966978,70.4457999963779,777.7505000121891,18537.0,1.0026005870635213,0.0,190,230,270,280,350,430,520,630,780,780,780
POST,/questionnaire/household/{id}/supervise-others/,300,0,230.0,249.70001633376037,80.41389999561943,751.285000005737,297.0,1.0026005870635213,0.0,230,280,310,340,430,510,610,670,750,750,750
GET,/questionnaire/household/{id}/travel-to-work/,300,0,190.0,224.19755733348816,79.90329997846857,716.9455999974161,24635.0,1.0026005870635213,0.0,190,240,280,300,390,460,540,640,720,720,720
POST,/questionnaire/household/{id}/travel-to-work/,300,0,230.0,257.1004583330553,90.39729999494739,783.1407000194304,301.0,1.0026005870635213,0.0,230,280,310,340,450,500,560,570,780,780,780
GET,/questionnaire/household/{id}/what-is-your-name/,200,0,220.0,355.24170950084226,64.82689999393187,1385.9110999910627,18151.0,0.6684003913756809,0.0,220,290,410,580,950,1300,1400,1400,1400,1400,1400
POST,/questionnaire/household/{id}/what-is-your-name/,200,0,200.0,264.7550454993325,78.15599997411482,925.9202999819536,277.0,0.6684003913756809,0.0,200,250,280,330,640,750,860,900,930,930,930
GET,/questionnaire/household/{id}/white-ethnic-group/,368,0,200.0,235.83199429389344,65.58200001018122,745.9241000178736,23030.369565217392,1.2298567201312527,0.0,200,240,280,320,430,480,600,620,750,750,750
POST,/questionnaire/household/{id}/white-ethnic-group/,364,0,240.0,284.39659862655947,83.9513000100851,938.7094999838155,289.0,1.2164887123037391,0.0,240,300,360,400,500,580,660,790,940,940,940
GET,/questionnaire/household/{id}/workplace-address/,100,0,230.0,277.9185469998629,108.273600024404,776.8658999993932,25170.0,0.33420019568784043,0.0,240,280,370,410,510,590,720,780,780,780,780
POST,/questionnaire/household/{id}/workplace-address/,100,0,240.0,262.5358410010813,97.2487999824807,712.5025000132155,237.0,0.33420019568784043,0.0,240,290,310,340,430,480,560,710,710,710,710
GET,/questionnaire/household/{id}/workplace-type/,300,0,190.0,219.0956706656531,79.85239999834448,674.8319999896921,24412.333333333332,1.0026005870635213,0.0,190,230,260,290,370,440,510,580,670,670,670
POST,/questionnaire/household/{id}/workplace-type/,300,0,200.0,239.7871303325519,92.92209998238832,885.1069999800529,260.3333333333333,1.0026005870635213,0.0,200,250,300,330,410,470,560,660,890,890,890
GET,/questionnaire/number-of-bedrooms/,200,0,140.0,169.17415500240168,62.506499991286546,628.5206000029575,17616.0,0.6684003913756809,0.0,140,170,190,200,290,420,500,530,630,630,630
POST,/questionnaire/number-of-bedrooms/,200,0,160.0,180.51811399811413,62.41549999685958,674.352900008671,269.0,0.6684003913756809,0.0,160,190,210,230,310,390,480,600,670,670,670
GET,/questionnaire/number-of-vehicles/,200,0,150.0,178.349668001174,64.32109998422675,484.27889999584295,22024.0,0.6684003913756809,0.0,150,180,210,230,360,400,430,430,480,480,480
POST,/questionnaire/number-of-vehicles/,200,0,150.0,180.22524750005687,78.39950002380647,448.23409998207353,237.0,0.6684003913756809,0.0,150,190,220,230,300,380,420,440,450,450,450
GET,/questionnaire/own-or-rent/,200,0,140.0,169.3498079996789,63.33569998969324,540.2170000015758,20979.0,0.6684003913756809,0.0,140,170,190,220,300,400,470,530,540,540,540
POST,/questionnaire/own-or-rent/,200,0,150.0,176.1319464999542,70.23899999330752,468.82609999738634,275.0,0.6684003913756809,0.0,150,190,220,240,310,340,390,460,470,470,470
GET,/questionnaire/people-living-here/,200,0,190.0,230.76423649996286,66.26340001821518,813.9282999909483,22356.0,0.6684003913756809,0.0,190,240,280,330,410,520,670,730,810,810,810
POST,/questionnaire/people-living-here/,200,0,210.0,248.86287300032564,83.0118999874685,655.6228999979794,293.0,0.6684003913756809,0.0,210,270,310,350,450,500,580,620,660,660,660
GET,/questionnaire/people-who-live-here-introduction/,200,0,190.0,219.00068600021768,69.37559999641962,952.0554000046104,18830.0,0.6684003913756809,0.0,190,230,270,290,380,450,590,810,950,950,950
POST,/questionnaire/people-who-live-here-introduction/,200,0,290.0,370.279343000002,73.03849997697398,1138.4775000042282,287.0,0.6684003913756809,0.0,300,420,510,560,820,940,1000,1100,1100,1100,1100
GET,/questionnaire/relationships-introduction/,200,0,150.0,165.930164999736,59.00770000880584,638.7056999956258,15850.0,0.6684003913756809,0.0,150,170,190,200,250,370,490,570,640,640,640
POST,/questionnaire/relationships-introduction/,200,0,160.0,173.56340699916473,66.0251000081189,625.7511999865528,265.0,0.6684003913756809,0.0,160,190,210,230,270,330,410,460,630,630,630
GET,/questionnaire/relationships/,200,0,130.0,136.0726064996561,46.041800000239164,445.0897999922745,319.0,0.6684003913756809,0.0,130,150,170,180,210,240,410,440,450,450,450
GET,/questionnaire/relationships/household/{id}/to/{id}/,200,0,190.0,215.9198734992242,63.78290001885034,694.4355999876279,28286.0,0.6684003913756809,0.0,190,230,250,280,370,450,510,560,690,690,690
POST,/questionnaire/relationships/household/{id}/to/{id}/,200,0,190.0,241.15718599990942,80.79629999701865,811.128400004236,237.0,0.6684003913756809,0.0,190,240,280,330,480,570,660,710,810,810,810
GET,/questionnaire/rooms-shared-with-another-household/,200,0,140.0,178.29941700067138,68.15869998536073,517.2414999979082,20668.0,0.6684003913756809,0.0,140,180,200,230,380,420,480,510,520,520,520
POST,/questionnaire/rooms-shared-with-another-household/,200,0,150.0,186.97901950072264,77.09219999378547,527.8248999966308,275.0,0.6684003913756809,0.0,150,190,230,270,330,450,500,510,530,530,530
GET,/questionnaire/sections/people-who-live-here-and-overnight-visitors/,200,0,160.0,180.17163849959616,78.5932999860961,656.2525999906939,23732.0,0.6684003913756809,0.0,160,200,220,240,300,350,410,440,660,660,660
POST,/questionnaire/sections/people-who-live-here-and-overnight-visitors/,200,0,140.0,157.9037710011471,50.15359999379143,778.7877999944612,237.0,0.6684003913756809,0.0,140,170,190,200,230,320,500,510,780,780,780
GET,/questionnaire/type-of-house/,200,0,140.0,162.4243485009356,67.79699999606237,654.9225999915507,19292.0,0.6684003913756809,0.0,140,160,180,190,260,320,510,620,650,650,650
POST,/questionnaire/type-of-house/,200,0,150.0,188.3550285011006,85.45799998682924,660.433400014881,309.0,0.6684003913756809,0.0,150,180,220,250,330,430,510,580,660,660,660
GET,/questionnaire/visitors/any-more-visitors-add-visitor/?previous=any-visitors,200,0,170.0,201.02680049967603,61.82889998308383,618.5448999749497,19836.0,0.6684003913756809,0.0,180,210,230,260,320,410,490,490,620,620,620
POST,/questionnaire/visitors/any-more-visitors-add-visitor/?previous=any-visitors,200,0,190.0,215.42942350133671,78.74989998526871,845.1168000174221,273.0,0.6684003913756809,0.0,190,230,260,280,370,450,520,560,850,850,850
GET,/questionnaire/visitors/{id}/visitor-date-of-birth/,100,0,190.0,234.90574899915373,75.5162000132259,886.6936999838799,20913.0,0.33420019568784043,0.0,200,250,280,310,380,500,550,890,890,890,890
POST,/questionnaire/visitors/{id}/visitor-date-of-birth/,100,0,220.0,255.51506000105292,88.23180000763386,599.6312000206672,293.0,0.33420019568784043,0.0,220,280,310,350,440,500,520,600,600,600,600
GET,/questionnaire/visitors/{id}/visitor-introduction/,100,0,170.0,201.52998299949104,78.87249998748302,556.5167999884579,16555.0,0.33420019568784043,0.0,170,210,240,260,360,390,480,560,560,560,560
POST,/questionnaire/visitors/{id}/visitor-introduction/,100,0,220.0,241.0380870004883,90.11269998154603,542.746499995701,313.0,0.33420019568784043,0.0,220,260,310,340,420,450,540,540,540,540,540
GET,/questionnaire/visitors/{id}/visitor-sex/,100,0,200.0,216.99936299875844,83.2028999866452,515.115300018806,20192.0,0.33420019568784043,0.0,200,240,260,270,380,420,470,520,520,520,520
POST,/questionnaire/visitors/{id}/visitor-sex/,100,0,210.0,245.7161300003645,91.11849998589605,525.9188000054564,313.0,0.33420019568784043,0.0,220,280,320,340,420,460,500,530,530,530,530
GET,/questionnaire/visitors/{id}/visitor-usual-address-details/,100,0,180.0,218.88064300088445,86.52280000387691,569.4938999949954,23389.0,0.33420019568784043,0.0,190,240,270,300,380,480,570,570,570,570,570
POST,/questionnaire/visitors/{id}/visitor-usual-address-details/,100,0,230.0,267.42334000125993,80.132400005823,650.5918999901041,237.0,0.33420019568784043,0.0,230,320,380,400,500,540,570,650,650,650,650
GET,/questionnaire/visitors/{id}/visitor-usual-address/,100,0,170.0,217.51140500011388,84.46549999644049,669.5351999951527,20322.0,0.33420019568784043,0.0,170,220,250,270,420,500,600,670,670,670,670
POST,/questionnaire/visitors/{id}/visitor-usual-address/,100,0,230.0,263.63962899835315,99.2880999983754,1032.134600012796,329.0,0.33420019568784043,0.0,230,280,310,380,440,520,610,1000,1000,1000,1000
POST,/questionnaire/who-else-lives-here/,200,0,210.0,273.63760649837786,70.1532999810297,932.3761000123341,375.0,0.6684003913756809,0.0,210,270,310,370,610,770,840,920,930,930,930
GET,/session,200,0,730.0,973.4982159989886,153.53849998791702,5317.64949997887,237.0,0.6684003913756809,0.0,730,1000,1200,1300,2000,3100,4800,5000,5300,5300,5300
