Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/questionnaire/household/{id}/health/,320,0,140.0,167.76718312457888,69.53800001065247,686.9746999873314,20052.0,1.0696900886794392,0.0,140,170,190,210,290,380,430,450,690,690,690
POST,/questionnaire/household/{id}/health/,320,0,160.0,193.83925093743528,78.3151000214275,716.7557000066154,333.0,1.0696900886794392,0.0,160,180,210,240,390,440,480,520,720,720,720
GET,/questionnaire/household/{id}/hours-worked/,272,0,130.0,156.4583863964799,67.63060000957921,508.08800000231713,20150.941176470587,0.9092365753775232,0.0,130,150,180,200,260,360,400,470,510,510,510
POST,/questionnaire/household/{id}/hours-worked/,262,0,160.0,190.04116908385853,88.58839998720214,558.466699993005,301.0,0.8758087601062907,0.0,160,190,220,250,320,420,500,540,560,560,560
GET,/questionnaire/household/{id}/in-education/,320,0,130.0,159.1818459379283,63.105399982305244,588.6195000202861,18334.0,1.0696900886794392,0.0,130,160,170,190,260,370,440,480,590,590,590
POST,/questionnaire/household/{id}/in-education/,320,0,150.0,177.15855312462736,81.96209999732673,586.3580000004731,305.0,1.0696900886794392,0.0,150,180,210,240,290,350,440,520,590,590,590
GET,/questionnaire/household/{id}/individual-coronavirus-circumstances/,320,0,110.0,140.42574562536174,57.25260000326671,591.5519999980461,16575.5,1.0696900886794392,0.0,110,140,160,170,240,340,400,460,590,590,590
POST,/questionnaire/household/{id}/individual-coronavirus-circumstances/,320,0,130.0,164.18325093682142,65.83279999904335,560.8272000099532,321.0,1.0696900886794392,0.0,130,160,180,210,280,340,410,440,560,560,560
GET,/questionnaire/household/{id}/individual-introduction/,320,0,110.0,135.65507593693837,58.67339999531396,422.7031999907922,17668.0,1.0696900886794392,0.0,110,130,150,160,230,330,350,390,420,420,420
POST,/questionnaire/household/{id}/individual-introduction/,320,0,130.0,155.88518343865871,70.37750000017695,694.6542999939993,345.0,1.0696900886794392,0.0,130,150,170,190,250,340,460,530,690,690,690
GET,/questionnaire/household/{id}/job-description/,288,0,130.0,155.60091840234236,72.88630001130514,479.11370001384057,17736.777777777777,0.9627210798114951,0.0,130,150,170,190,270,350,420,440,480,480,480
POST,/questionnaire/household/{id}/job-description/,285,0,140.0,172.88069263174148,78.72219997807406,788.9709000010043,299.0,0.9526927352301254,0.0,140,170,190,220,300,370,520,580,790,790,790
GET,/questionnaire/household/{id}/job-title/,291,0,130.0,161.18825189047172,66.04979999247007,600.9760999877471,18005.90378006873,0.9727494243928649,0.0,130,150,180,200,300,360,420,470,600,600,600
POST,/questionnaire/household/{id}/job-title/,288,0,140.0,165.91593368149108,83.17970001371577,634.1164000041317,303.0,0.9627210798114951,0.0,140,160,200,220,270,310,430,490,630,630,630
GET,/questionnaire/household/{id}/location-one-year-ago/,320,0,130.0,155.49981687408945,62.84830000367947,614.7954000043683,20685.0,1.0696900886794392,0.0,130,150,170,190,250,330,380,460,610,610,610
POST,/questionnaire/household/{id}/location-one-year-ago/,320,0,160.0,183.96736124996096,69.48230002308264,528.5337000095751,307.0,1.0696900886794392,0.0,160,190,220,240,310,400,470,490,530,530,530
GET,/questionnaire/household/{id}/look-after-or-support-others/,320,0,130.0,164.65414843860344,65.58080000104383,488.7248000013642,22041.0,1.0696900886794392,0.0,130,170,190,210,310,360,410,440,490,490,490
POST,/questionnaire/household/{id}/look-after-or-support-others/,320,0,160.0,198.10627750039203,83.13469999120571,539.238800003659,309.0,1.0696900886794392,0.0,160,200,250,270,350,410,450,490,540,540,540
GET,/questionnaire/household/{id}/main-job-introduction/,305,0,120.0,145.3545206547982,58.29990000347607,501.82129998574965,16693.885245901638,1.0195483657725903,0.0,120,140,160,180,230,340,380,440,500,500,500
POST,/questionnaire/household/{id}/main-job-introduction/,300,0,150.0,174.25105300052869,71.73000002512708,479.2107999965083,303.0,1.0028344581369741,0.0,150,180,200,220,290,390,420,450,480,480,480
GET,/questionnaire/household/{id}/main-job-status/,300,0,130.0,160.19619433325715,66.8800999992527,523.3993999718223,19711.933333333334,1.0028344581369741,0.0,130,160,170,200,300,360,430,450,520,520,520
POST,/questionnaire/household/{id}/main-job-status/,296,0,150.0,179.50894324275322,77.18270001350902,530.1497000036761,299.0,0.9894633320284811,0.0,150,180,200,230,300,350,410,460,530,530,530
GET,/questionnaire/household/{id}/main-language/,320,0,130.0,169.02353437371858,69.88719999208115,692.4242000095546,20491.5,1.0696900886794392,0.0,130,160,200,210,310,380,420,520,690,690,690
POST,/questionnaire/household/{id}/main-language/,320,0,150.0,188.2716743753008,74.89750001695938,1003.1338999979198,291.0,1.0696900886794392,0.0,150,180,210,240,320,400,480,520,1000,1000,1000
GET,/questionnaire/household/{id}/mainly-work-in-uk/,92,0,120.0,143.5598771735702,66.30769997718744,540.5550999857951,18604.0,0.30753590049533874,0.0,120,140,160,160,240,270,390,540,540,540,540
POST,/questionnaire/household/{id}/mainly-work-in-uk/,89,0,160.0,185.74367303190638,84.12030001636595,485.1786999788601,307.0,0.297507555913969,0.0,160,190,210,240,340,380,440,490,490,490,490
GET,/questionnaire/household/{id}/marital-or-civil-partnership-status/,320,0,130.0,163.4713990621094,64.21510002110153,461.284799996065,24261.0,1.0696900886794392,0.0,130,160,190,210,280,370,400,420,460,460,460
POST,/questionnaire/household/{id}/marital-or-civil-partnership-status/,320,0,150.0,183.28841562533853,81.91909999004565,700.6008000171278,315.0,1.0696900886794392,0.0,160,180,210,240,300,360,450,500,700,700,700
GET,/questionnaire/household/{id}/national-identity/,320,0,130.0,157.7244018755664,70.09179997839965,600.1391000172589,20956.5,1.0696900886794392,0.0,130,150,180,200,270,350,400,490,600,600,600
POST,/questionnaire/household/{id}/national-identity/,320,0,150.0,183.84156218744465,83.5953000059817,2023.897399980342,297.0,1.0696900886794392,0.0,150,170,210,230,300,390,450,510,2000,2000,2000
GET,/questionnaire/household/{id}/nvq-level/,319,0,130.0,162.47585172453665,64.19750000350177,448.7622999877203,23012.940438871472,1.0663473071523157,0.0,130,160,180,220,280,350,390,440,450,450,450
POST,/questionnaire/household/{id}/nvq-level/,319,0,160.0,194.19091473325145,87.81249998719431,645.1728999963962,287.0,1.0663473071523157,0.0,160,190,220,250,360,430,480,560,650,650,650
GET,/questionnaire/household/{id}/passports/,320,0,130.0,172.31678156194903,74.19409998692572,589.925400010543,20432.5,1.0696900886794392,0.0,140,170,190,220,300,400,490,520,590,590,590
POST,/questionnaire/household/{id}/passports/,320,0,160.0,189.98954749949917,79.87829999183305,662.4079000030179,285.0,1.0696900886794392,0.0,160,200,220,240,320,420,480,500,660,660,660
GET,/questionnaire/household/{id}/qualifications-introduction/,320,0,130.0,163.26128687396704,63.688900001579896,555.8797999983653,16578.5,1.0696900886794392,0.0,130,150,180,210,330,380,430,460,560,560,560
POST,/questionnaire/household/{id}/qualifications-introduction/,320,0,140.0,179.24240906177147,73.23690000339411,690.8189000096172,301.0,1.0696900886794392,0.0,140,170,200,230,300,410,490,590,690,690,690
GET,/questionnaire/household/{id}/religion/,320,0,130.0,175.69329687366917,59.77720001828857,673.229000007268,23395.5,1.0696900886794392,0.0,130,170,190,220,330,410,500,650,670,670,670
POST,/questionnaire/household/{id}/religion/,320,0,150.0,188.2093690623151,80.27839998248965,599.5952000084799,299.0,1.0696900886794392,0.0,150,190,220,250,340,410,460,470,600,600,600
GET,/questionnaire/household/{id}/sex-of-current-spouse/,320,0,130.0,159.6483490630817,60.57080000755377,489.4691000226885,18515.0,1.0696900886794392,0.0,130,150,180,190,300,380,410,480,490,490,490
POST,/questionnaire/household/{id}/sex-of-current-spouse/,320,0,150.0,180.95411718841206,78.86999999755062,625.5016000068281,303.0,1.0696900886794392,0.0,150,180,210,220,310,350,450,500,630,630,630
GET,/questionnaire/household/{id}/sex/,320,0,130.0,158.10100843718828,68.8691999821458,487.489099992672,18439.0,1.0696900886794392,0.0,130,150,180,210,290,370,420,450,490,490,490
POST,/questionnaire/household/{id}/sex/,320,0,150.0,188.2919178130578,84.73569998750463,603.6374999966938,343.0,1.0696900886794392,0.0,150,190,230,240,330,420,450,460,600,600,600
GET,/questionnaire/household/{id}/sexual-orientation/,320,0,130.0,174.97109968799123,73.37959998403676,545.0463999877684,23321.0,1.0696900886794392,0.0,130,160,190,220,360,420,490,510,550,550,550
POST,/questionnaire/household/{id}/sexual-orientation/,320,0,160.0,196.94573312517605,85.45210000011139,665.6995000084862,303.0,1.0696900886794392,0.0,160,190,230,260,360,420,480,520,670,670,670
GET,/questionnaire/household/{id}/supervise-others/,275,0,130.0,154.94242981922898,57.776100002229214,508.1520000239834,18540.563636363637,0.9192649199588929,0.0,130,160,180,200,250,330,380,420,510,510,510
POST,/questionnaire/household/{id}/supervise-others/,272,0,150.0,185.3937044112065,75.26069998857565,1103.018499998143,297.0,0.9092365753775232,0.0,150,180,210,230,310,420,470,740,1100,1100,1100
GET,/questionnaire/household/{id}/travel-to-work/,260,0,130.0,158.1024219232719,70.20449999254197,809.7999000165146,24637.30769230769,0.8691231970520442,0.0,130,150,170,190,280,360,370,420,810,810,810
POST,/questionnaire/household/{id}/travel-to-work/,256,0,150.0,178.75873476521065,73.26460001058877,583.3198000036646,301.0,0.8557520709435512,0.0,150,180,210,220,290,370,460,510,580,580,580
GET,/questionnaire/household/{id}/what-is-your-name/,160,0,160.0,301.64707624844596,70.29179998789914,1473.4135000035167,18151.0,0.5348450443397196,0.0,160,260,360,400,880,1200,1200,1400,1500,1500,1500
POST,/questionnaire/household/{id}/what-is-your-name/,160,0,130.0,185.86831124957826,71.9387999852188,918.2449000072666,277.0,0.5348450443397196,0.0,130,150,170,230,430,530,610,890,920,920,920
GET,/questionnaire/household/{id}/white-ethnic-group/,320,0,130.0,172.8603678116997,63.364700006786734,586.8069999851286,23032.5,1.0696900886794392,0.0,130,170,200,230,320,390,470,490,590,590,590
POST,/questionnaire/household/{id}/white-ethnic-group/,320,0,160.0,195.18528562603024,80.7671999791637,607.1457000216469,289.0,1.0696900886794392,0.0,160,200,240,270,350,410,490,520,610,610,610
GET,/questionnaire/household/{id}/workplace-address/,88,0,150.0,187.07970454521603,67.89080001180992,541.7662999825552,25170.0,0.29416477438684574,0.0,150,190,220,230,350,460,530,540,540,540,540
POST,/questionnaire/household/{id}/workplace-address/,87,0,140.0,165.9750367813187,79.08769999630749,641.5082000021357,237.0,0.2908219928597225,0.0,140,170,180,200,270,320,350,640,640,640,640
GET,/questionnaire/household/{id}/workplace-type/,255,0,130.0,156.94080117653928,68.64820001646876,629.5397999929264,24414.37254901961,0.852409289416428,0.0,130,150,160,190,260,380,460,500,630,630,630
POST,/questionnaire/household/{id}/workplace-type/,252,0,150.0,181.13758214398302,74.44379999651574,685.7526999956463,262.55555555555554,0.8423809448350583,0.0,150,180,200,230,310,390,480,520,690,690,690
GET,/questionnaire/number-of-bedrooms/,160,0,100.0,122.82357187505113,62.54610000178218,451.1376000009477,17616.0,0.5348450443397196,0.0,100,110,120,130,170,360,370,390,450,450,450
POST,/questionnaire/number-of-bedrooms/,160,0,110.0,140.42603624930052,69.8155999998562,653.6965999985114,269.0,0.5348450443397196,0.0,110,130,130,150,190,400,450,520,650,650,650
GET,/questionnaire/number-of-vehicles/,160,0,110.0,133.10663187530736,57.94449997483753,511.11849999870174,22024.0,0.5348450443397196,0.0,110,130,150,160,190,350,400,440,510,510,510
POST,/questionnaire/number-of-vehicles/,160,0,120.0,145.717256874741,75.44669997878373,530.2204000181518,237.0,0.5348450443397196,0.0,120,140,150,170,250,300,440,470,530,530,530
GET,/questionnaire/own-or-rent/,160,0,100.0,124.08982312426815,61.677200021222234,388.77340001636185,20979.0,0.5348450443397196,0.0,100,120,140,150,170,340,360,360,390,390,390
POST,/questionnaire/own-or-rent/,160,0,120.0,140.29380687570665,64.9789999879431,641.5687999979127,275.0,0.5348450443397196,0.0,120,130,140,150,190,310,450,490,640,640,640
GET,/questionnaire/people-living-here/,160,0,120.0,176.05700937601796,54.9598999787122,783.2788999949116,22356.0,0.5348450443397196,0.0,120,160,230,260,340,430,540,620,780,780,780
POST,/questionnaire/people-living-here/,160,0,120.0,164.73827124900708,75.20669998484664,608.8962000212632,293.0,0.5348450443397196,0.0,130,150,170,200,290,420,500,600,610,610,610
GET,/questionnaire/people-who-live-here-introduction/,160,0,110.0,137.33520375135413,54.848300002049655,414.0211000049021,18830.0,0.5348450443397196,0.0,110,130,160,170,240,320,370,410,410,410,410
POST,/questionnaire/people-who-live-here-introduction/,160,0,170.0,245.34744749926176,75.36019998951815,948.4646999917459,287.0,0.5348450443397196,0.0,170,210,280,330,610,770,840,860,950,950,950
GET,/questionnaire/relationships-introduction/,160,0,96,123.38130312618887,46.82859999593347,593.0744999786839,15850.0,0.5348450443397196,0.0,96,100,120,120,190,350,380,450,590,590,590
POST,/questionnaire/relationships-introduction/,160,0,110.0,125.39191625019157,61.14910001633689,421.4365999796428,265.0,0.5348450443397196,0.0,110,120,140,150,210,250,270,300,420,420,420
GET,/questionnaire/relationships/,160,0,83,99.38724375078891,46.67180002434179,376.8671999860089,319.0,0.5348450443397196,0.0,84,90,94,110,140,320,350,360,380,380,380
GET,/questionnaire/relationships/household/{id}/to/{id}/,160,0,120.0,136.34030812318088,73.16129998071119,398.04289999301545,28286.0,0.5348450443397196,0.0,120,140,150,160,190,230,350,370,400,400,400
POST,/questionnaire/relationships/household/{id}/to/{id}/,160,0,130.0,155.38520812442584,74.68279998283833,478.1267999787815,237.0,0.5348450443397196,0.0,130,140,160,180,260,410,420,440,480,480,480
GET,/questionnaire/rooms-shared-with-another-household/,160,0,110.0,144.27665062485175,58.34720001439564,1121.8701000034343,20668.0,0.5348450443397196,0.0,110,120,140,160,340,390,420,600,1100,1100,1100
POST,/questionnaire/rooms-shared-with-another-household/,160,0,120.0,133.72968250241684,78.2933000009507,438.8656999799423,275.0,0.5348450443397196,0.0,120,130,140,150,190,240,390,410,440,440,440
GET,/questionnaire/sections/people-who-live-here-and-overnight-visitors/,160,0,110.0,139.24518312323926,64.58479998400435,592.8000999847427,23732.0,0.5348450443397196,0.0,110,120,140,160,260,350,370,380,590,590,590
POST,/questionnaire/sections/people-who-live-here-and-overnight-visitors/,160,0,85,104.32917500147596,53.33159997826442,426.7431999905966,237.0,0.5348450443397196,0.0,85,95,100,110,150,230,390,420,430,430,430
GET,/questionnaire/type-of-house/,160,0,100,136.21598000227095,50.794500013580546,636.1564000253566,19292.0,0.5348450443397196,0.0,100,120,140,150,320,360,390,450,640,640,640
POST,/questionnaire/type-of-house/,160,0,120.0,159.92386937487026,67.15460002305917,501.54560001101345,309.0,0.5348450443397196,0.0,120,140,170,190,300,420,490,500,500,500,500
GET,/questionnaire/visitors/any-more-visitors-add-visitor/?previous=any-visitors,160,0,110.0,133.84762375044374,69.59690002258867,433.9814999839291,19836.0,0.5348450443397196,0.0,110,130,150,160,230,320,350,380,430,430,430
POST,/questionnaire/visitors/any-more-visitors-add-visitor/?previous=any-visitors,160,0,120.0,157.09346999992704,69.03119999333285,528.2967000093777,273.0,0.5348450443397196,0.0,120,150,160,200,280,370,410,460,530,530,530
GET,/questionnaire/visitors/{id}/visitor-date-of-birth/,81,0,130.0,151.88176666650875,66.28609998733737,505.3947000124026,20913.0,0.27076530369698304,0.0,130,150,160,180,240,390,420,510,510,510,510
POST,/questionnaire/visitors/{id}/visitor-date-of-birth/,80,0,150.0,180.64924249920296,78.75980000244454,573.083700001007,293.0,0.2674225221698598,0.0,150,180,240,260,300,330,510,570,570,570,570
GET,/questionnaire/visitors/{id}/visitor-introduction/,82,0,120.0,171.29555122008287,54.228799999691546,500.95270000747405,16555.0,0.27410808522410623,0.0,130,170,200,220,360,380,420,500,500,500,500
POST,/questionnaire/visitors/{id}/visitor-introduction/,81,0,140.0,155.66373086479825,78.3666999777779,383.10940001974814,313.0,0.27076530369698304,0.0,140,170,180,190,240,270,340,380,380,380,380
GET,/questionnaire/visitors/{id}/visitor-sex/,80,0,120.0,147.08575624972582,72.0281999965664,412.0227999810595,20192.0,0.2674225221698598,0.0,120,150,160,180,220,360,400,410,410,410,410
POST,/questionnaire/visitors/{id}/visitor-sex/,80,0,150.0,174.68885374946694,82.69539999309927,406.78819999448024,313.0,0.2674225221698598,0.0,150,190,210,210,300,350,400,410,410,410,410
GET,/questionnaire/visitors/{id}/visitor-usual-address-details/,80,0,130.0,167.04157375024806,58.1188999931328,446.98249999783,23389.0,0.2674225221698598,0.0,130,150,200,220,320,410,420,450,450,450,450
POST,/questionnaire/visitors/{id}/visitor-usual-address-details/,80,0,140.0,166.10156499955337,68.11330001801252,470.2250999980606,237.0,0.2674225221698598,0.0,150,180,190,210,260,340,360,470,470,470,470
GET,/questionnaire/visitors/{id}/visitor-usual-address/,80,0,130.0,153.35540375017445,74.70470000407659,511.72549999319017,20322.0,0.2674225221698598,0.0,130,160,180,190,280,310,390,510,510,510,510
POST,/questionnaire/visitors/{id}/visitor-usual-address/,80,0,150.0,173.7848499975371,91.86210000189021,401.4443000196479,329.0,0.2674225221698598,0.0,150,180,200,240,290,320,340,400,400,400,400
POST,/questionnaire/who-else-lives-here/,160,0,140.0,193.615249373579,73.45499997609295,867.4116000183858,375.0,0.5348450443397196,0.0,140,180,220,250,370,500,710,770,870,870,870
GET,/session,160,0,590.0,653.6071568754778,145.12299999478273,2689.9064000172075,237.0,0.5348450443397196,0.0,610,810,880,960,1300,1500,2100,2400,2700,2700,2700
GET,/submitted/thank-you/,80,0,110.0,130.02215875058027,53.30530001083389,397.93160001863725,18599.0,0.2674225221698598,0.0,110,130,140,170,220,330,360,400,400,400,400
